#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2848p652 file0_rs0_skip0 stages0
2848p680 file0_rs0_skip0 stages0
2848p690 file0_rs0_skip0 stages0
2848p700 file0_rs0_skip0 stages0
2849p590 file0_rs0_skip0 stages1
2849p605 file0_rs0_skip0 stages0
2849p637 file0_rs0_skip0 stages0
2849p655 file0_rs0_skip0 stages0
2849p675 file0_rs0_skip0 stages0
2850p580 file0_rs0_skip0 stages0
2850p585 file0_rs0_skip0 stages1
2850p602 file0_rs0_skip0 stages0
2850p635 file0_rs0_skip0 stages0
2850p640 file0_rs0_skip0 stages0
2850p650 file0_rs0_skip0 stages0
2850p677 file0_rs0_skip0 stages0
2850p687 file0_rs0_skip0 stages0
2850p697 file0_rs0_skip0 stages0
2851p572 file0_rs0_skip0 stages0
2851p577 file0_rs0_skip0 stages0
2851p582 file0_rs0_skip0 stages1
2851p600 file0_rs0_skip0 stages0
2851p632 file0_rs0_skip0 stages0
2851p647 file0_rs0_skip0 stages0
2851p672 file0_rs0_skip0 stages0
2852p575 file0_rs0_skip0 stages0
2852p595 file0_rs0_skip0 stages0
2852p597 file0_rs0_skip0 stages1
2852p645 file0_rs0_skip0 stages0
2852p660 file0_rs0_skip0 stages0
2852p670 file0_rs0_skip0 stages0
2852p685 file0_rs0_skip0 stages0
2852p695 file0_rs0_skip0 stages0
2853p587 file0_rs0_skip0 stages1
