#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1376p387 file0_rs0_skip0 stages0
1376p392 file0_rs0_skip0 stages0
1376p397 file0_rs0_skip0 stages0
1376p442 file0_rs0_skip0 stages0
1376p457 file0_rs0_skip0 stages0
1376p525 file0_rs0_skip0 stages0
1376p562 file0_rs0_skip0 stages0
1376p567 file0_rs0_skip0 stages0
1376p575 file0_rs0_skip0 stages0
1376p625 file0_rs0_skip0 stages0
1376p692 file0_rs0_skip0 stages0
1376p710 file0_rs0_skip0 stages0
1376p725 file0_rs0_skip0 stages0
1376p777 file0_rs0_skip0 stages0
1377p375 file0_rs0_skip0 stages0
1377p380 file0_rs0_skip0 stages0
1377p385 file0_rs0_skip0 stages0
1377p437 file0_rs0_skip0 stages0
1377p447 file0_rs0_skip0 stages0
1377p452 file0_rs0_skip0 stages0
1377p520 file0_rs0_skip0 stages0
1377p557 file0_rs0_skip0 stages0
1377p570 file0_rs0_skip0 stages0
1377p577 file0_rs0_skip0 stages0
1377p582 file0_rs0_skip0 stages0
1377p590 file0_rs0_skip0 stages0
1377p617 file0_rs0_skip0 stages0
1377p632 file0_rs0_skip0 stages0
1377p662 file0_rs0_skip0 stages0
1377p670 file0_rs0_skip0 stages0
1377p677 file0_rs0_skip0 stages0
1377p685 file0_rs0_skip0 stages0
1377p702 file0_rs0_skip0 stages0
1377p770 file0_rs0_skip0 stages0
1378p367 file0_rs0_skip0 stages0
