#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1251p440 file0_rs0_skip0 stages0
1251p442 file0_rs0_skip0 stages0
1251p457 file0_rs0_skip0 stages1
1251p462 file0_rs0_skip0 stages1
1251p465 file0_rs0_skip0 stages0
1251p562 file0_rs0_skip0 stages0
1251p565 file0_rs0_skip0 stages0
1251p575 file0_rs0_skip0 stages0
1251p635 file0_rs0_skip0 stages0
1251p637 file0_rs0_skip0 stages0
1251p755 file0_rs0_skip0 stages0
1251p757 file0_rs0_skip0 stages0
1252p327 file0_rs0_skip0 stages0
1252p332 file0_rs0_skip0 stages0
1252p337 file0_rs0_skip0 stages0
1252p342 file0_rs0_skip0 stages0
1252p347 file0_rs0_skip0 stages0
1252p360 file0_rs0_skip0 stages0
1252p365 file0_rs0_skip0 stages0
1252p382 file0_rs0_skip0 stages0
1252p390 file0_rs0_skip0 stages0
1252p395 file0_rs0_skip0 stages0
1252p402 file0_rs0_skip0 stages0
1252p407 file0_rs0_skip0 stages0
1252p430 file0_rs0_skip0 stages0
1252p435 file0_rs0_skip0 stages0
1252p450 file0_rs0_skip0 stages0
1252p467 file0_rs0_skip0 stages0
1252p577 file0_rs0_skip0 stages0
1252p580 file0_rs0_skip0 stages0
1252p655 file0_rs0_skip0 stages0
1252p760 file0_rs0_skip0 stages0
1253p340 file0_rs0_skip0 stages0
1253p345 file0_rs0_skip0 stages0
1253p350 file0_rs0_skip0 stages0
