#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1075p345 file0_rs0_skip0 stages0
1075p365 file0_rs0_skip0 stages1
1075p367 file0_rs0_skip0 stages1
1075p372 file0_rs0_skip0 stages0
1075p375 file0_rs0_skip0 stages0
1075p385 file0_rs0_skip0 stages0
1075p387 file0_rs0_skip0 stages0
1075p397 file0_rs0_skip0 stages0
1075p400 file0_rs0_skip0 stages0
1075p410 file0_rs0_skip0 stages0
1075p412 file0_rs0_skip0 stages0
1075p430 file0_rs0_skip0 stages0
1075p447 file0_rs0_skip0 stages0
1075p570 file0_rs0_skip0 stages0
1075p575 file0_rs0_skip0 stages0
1076p340 file0_rs0_skip0 stages1
1076p347 file0_rs0_skip0 stages0
1076p350 file0_rs0_skip0 stages0
1076p355 file0_rs0_skip0 stages1
1076p357 file0_rs0_skip0 stages1
1076p370 file0_rs0_skip0 stages0
1076p377 file0_rs0_skip0 stages0
1076p390 file0_rs0_skip0 stages0
1076p402 file0_rs0_skip0 stages0
1076p415 file0_rs0_skip0 stages0
1076p417 file0_rs0_skip0 stages0
1076p432 file0_rs0_skip0 stages0
1076p435 file0_rs0_skip0 stages1
1076p450 file0_rs0_skip0 stages0
1076p452 file0_rs0_skip0 stages0
1076p455 file0_rs0_skip0 stages0
1076p457 file0_rs0_skip0 stages0
1076p567 file0_rs0_skip0 stages0
1077p342 file0_rs0_skip0 stages1
1077p352 file0_rs0_skip0 stages1
