#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1253p355 file0_rs0_skip0 stages0
1253p367 file0_rs0_skip0 stages0
1253p372 file0_rs0_skip0 stages0
1253p377 file0_rs0_skip0 stages0
1253p385 file0_rs0_skip0 stages0
1253p397 file0_rs0_skip0 stages0
1253p410 file0_rs0_skip0 stages0
1253p417 file0_rs0_skip0 stages1
1253p422 file0_rs0_skip0 stages0
1253p425 file0_rs0_skip0 stages0
1253p437 file0_rs0_skip0 stages0
1253p445 file0_rs0_skip0 stages0
1253p452 file0_rs0_skip0 stages0
1253p455 file0_rs0_skip0 stages1
1253p460 file0_rs0_skip0 stages1
1253p567 file0_rs0_skip0 stages0
1253p640 file0_rs0_skip0 stages0
1253p657 file0_rs0_skip0 stages0
1253p660 file0_rs0_skip0 stages0
1253p707 file0_rs0_skip0 stages0
1253p725 file0_rs0_skip0 stages0
1253p735 file0_rs0_skip0 stages0
1253p762 file0_rs0_skip0 stages0
1254p325 file0_rs0_skip0 stages1
1254p330 file0_rs0_skip0 stages1
1254p335 file0_rs0_skip0 stages1
1254p352 file0_rs0_skip0 stages0
1254p357 file0_rs0_skip0 stages0
1254p362 file0_rs0_skip0 stages0
1254p370 file0_rs0_skip0 stages0
1254p375 file0_rs0_skip0 stages0
1254p380 file0_rs0_skip0 stages0
1254p387 file0_rs0_skip0 stages0
1254p392 file0_rs0_skip0 stages0
1254p400 file0_rs0_skip0 stages0
