#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2076p395 file0_rs0_skip0 stages1
2080p397 file0_rs0_skip0 stages1
2082p325 file0_rs0_skip0 stages0
2082p332 file0_rs0_skip0 stages0
2082p402 file0_rs0_skip0 stages1
2083p337 file0_rs0_skip0 stages0
2086p405 file0_rs0_skip0 stages0
2089p395 file0_rs0_skip0 stages1
2089p402 file0_rs0_skip0 stages1
2090p405 file0_rs0_skip0 stages0
2094p325 file0_rs0_skip0 stages0
2101p392 file0_rs0_skip0 stages1
2102p325 file0_rs0_skip0 stages0
2106p327 file0_rs0_skip0 stages1
2118p437 file0_rs0_skip0 stages0
2135p390 file0_rs0_skip0 stages0
2136p392 file0_rs0_skip0 stages0
2144p390 file0_rs0_skip0 stages0
2146p387 file0_rs0_skip0 stages0
2146p392 file0_rs0_skip0 stages0
2148p385 file0_rs0_skip0 stages0
2148p390 file0_rs0_skip0 stages0
2149p360 file0_rs0_skip0 stages0
2150p387 file0_rs0_skip0 stages0
2151p390 file0_rs0_skip0 stages0
2158p330 file0_rs0_skip0 stages0
2158p385 file0_rs0_skip0 stages0
2159p392 file0_rs0_skip0 stages0
2160p390 file0_rs0_skip0 stages0
2161p330 file0_rs0_skip0 stages0
2161p385 file0_rs0_skip0 stages0
2162p332 file0_rs0_skip0 stages0
