#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1167p347 file0_rs0_skip0 stages1
1167p355 file0_rs0_skip0 stages1
1167p362 file0_rs0_skip0 stages1
1167p370 file0_rs0_skip0 stages0
1167p375 file0_rs0_skip0 stages2
1167p377 file0_rs0_skip0 stages2
1167p385 file0_rs0_skip0 stages0
1167p392 file0_rs0_skip0 stages0
1167p402 file0_rs0_skip0 stages0
1167p410 file0_rs0_skip0 stages0
1167p417 file0_rs0_skip0 stages0
1167p430 file0_rs0_skip0 stages0
1167p437 file0_rs0_skip0 stages0
1167p450 file0_rs0_skip0 stages0
1167p460 file0_rs0_skip0 stages0
1167p475 file0_rs0_skip0 stages0
1167p490 file0_rs0_skip0 stages0
1167p500 file0_rs0_skip0 stages0
1167p620 file0_rs0_skip0 stages0
1167p622 file0_rs0_skip0 stages0
1167p632 file0_rs0_skip0 stages0
1167p635 file0_rs0_skip0 stages0
1167p637 file0_rs0_skip0 stages0
1168p325 file0_rs0_skip0 stages1
1168p332 file0_rs0_skip0 stages1
1168p337 file0_rs0_skip0 stages1
1168p342 file0_rs0_skip0 stages1
1168p350 file0_rs0_skip0 stages0
1168p352 file0_rs0_skip0 stages1
1168p357 file0_rs0_skip0 stages1
1168p365 file0_rs0_skip0 stages0
1168p380 file0_rs0_skip0 stages2
1168p387 file0_rs0_skip0 stages0
1168p395 file0_rs0_skip0 stages0
1168p405 file0_rs0_skip0 stages0
