#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1053p445 file0_rs0_skip0 stages0
1053p462 file0_rs0_skip0 stages0
1053p470 file0_rs0_skip0 stages2
1053p477 file0_rs0_skip0 stages2
1053p482 file0_rs0_skip0 stages0
1053p565 file0_rs0_skip0 stages1
1053p610 file0_rs0_skip0 stages0
1054p427 file0_rs0_skip0 stages0
1054p440 file0_rs0_skip0 stages0
1054p447 file0_rs0_skip0 stages0
1054p450 file0_rs0_skip0 stages0
1054p455 file0_rs0_skip0 stages0
1054p485 file0_rs0_skip0 stages0
1054p497 file0_rs0_skip0 stages0
1054p500 file0_rs0_skip0 stages0
1054p505 file0_rs0_skip0 stages0
1054p510 file0_rs0_skip0 stages1
1054p557 file0_rs0_skip0 stages0
1054p562 file0_rs0_skip0 stages1
1054p567 file0_rs0_skip0 stages0
1054p585 file0_rs0_skip0 stages0
1054p590 file0_rs0_skip0 stages0
1054p605 file0_rs0_skip0 stages0
1054p622 file0_rs0_skip0 stages0
1055p410 file0_rs0_skip0 stages0
1055p412 file0_rs0_skip0 stages0
1055p430 file0_rs0_skip0 stages0
1055p432 file0_rs0_skip0 stages0
1055p460 file0_rs0_skip0 stages0
1055p580 file0_rs0_skip0 stages0
1056p417 file0_rs0_skip0 stages0
1056p435 file0_rs0_skip0 stages0
