#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2035p407 file0_rs0_skip0 stages1
2035p417 file0_rs0_skip0 stages0
2035p425 file0_rs0_skip0 stages0
2035p435 file0_rs0_skip0 stages0
2035p442 file0_rs0_skip0 stages0
2035p445 file0_rs0_skip0 stages0
2035p452 file0_rs0_skip0 stages0
2035p462 file0_rs0_skip0 stages0
2035p477 file0_rs0_skip0 stages0
2036p342 file0_rs0_skip0 stages0
2036p350 file0_rs0_skip0 stages0
2036p352 file0_rs0_skip0 stages0
2036p362 file0_rs0_skip0 stages0
2036p372 file0_rs0_skip0 stages0
2036p382 file0_rs0_skip0 stages0
2036p392 file0_rs0_skip0 stages0
2036p402 file0_rs0_skip0 stages1
2036p410 file0_rs0_skip0 stages1
2036p420 file0_rs0_skip0 stages0
2036p427 file0_rs0_skip0 stages0
2036p430 file0_rs0_skip0 stages0
2036p437 file0_rs0_skip0 stages0
2036p447 file0_rs0_skip0 stages0
2036p455 file0_rs0_skip0 stages0
2036p472 file0_rs0_skip0 stages0
2036p480 file0_rs0_skip0 stages0
2036p487 file0_rs0_skip0 stages0
2037p345 file0_rs0_skip0 stages0
2037p355 file0_rs0_skip0 stages0
2037p365 file0_rs0_skip0 stages0
2037p375 file0_rs0_skip0 stages0
2037p385 file0_rs0_skip0 stages0
2037p395 file0_rs0_skip0 stages0
2037p405 file0_rs0_skip0 stages1
