#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1363p767 file0_rs0_skip0 stages0
1364p370 file0_rs0_skip0 stages0
1364p375 file0_rs0_skip0 stages0
1364p507 file0_rs0_skip0 stages0
1364p525 file0_rs0_skip0 stages0
1364p537 file0_rs0_skip0 stages0
1364p572 file0_rs0_skip0 stages0
1364p585 file0_rs0_skip0 stages0
1364p592 file0_rs0_skip0 stages0
1364p615 file0_rs0_skip0 stages0
1364p622 file0_rs0_skip0 stages0
1364p637 file0_rs0_skip0 stages0
1364p645 file0_rs0_skip0 stages0
1364p670 file0_rs0_skip0 stages0
1364p677 file0_rs0_skip0 stages0
1364p705 file0_rs0_skip0 stages0
1364p722 file0_rs0_skip0 stages0
1364p730 file0_rs0_skip0 stages0
1364p777 file0_rs0_skip0 stages0
1365p367 file0_rs0_skip0 stages0
1365p380 file0_rs0_skip0 stages0
1365p385 file0_rs0_skip0 stages0
1365p390 file0_rs0_skip0 stages0
1365p395 file0_rs0_skip0 stages0
1365p520 file0_rs0_skip0 stages0
1368p385 file0_rs0_skip0 stages0
1368p667 file0_rs0_skip0 stages0
1370p515 file0_rs0_skip0 stages0
1370p670 file0_rs0_skip0 stages0
1371p517 file0_rs0_skip0 stages0
1372p590 file0_rs0_skip0 stages0
1372p617 file0_rs0_skip0 stages0
1372p632 file0_rs0_skip0 stages1
1372p640 file0_rs0_skip0 stages1
1372p672 file0_rs0_skip0 stages0
