#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
0970p662 file0_rs0_skip0 stages0
0970p692 file0_rs0_skip0 stages0
0971p610 file0_rs0_skip0 stages0
0971p620 file0_rs0_skip0 stages0
0971p630 file0_rs0_skip0 stages0
0971p652 file0_rs0_skip0 stages0
0971p655 file0_rs0_skip0 stages0
0971p675 file0_rs0_skip0 stages0
0971p685 file0_rs0_skip0 stages0
0972p577 file0_rs0_skip0 stages1
0972p587 file0_rs0_skip0 stages1
0972p590 file0_rs0_skip0 stages1
0972p667 file0_rs0_skip0 stages0
0973p585 file0_rs0_skip0 stages1
0973p595 file0_rs0_skip0 stages0
0973p597 file0_rs0_skip0 stages0
0973p607 file0_rs0_skip0 stages0
0973p615 file0_rs0_skip0 stages0
0973p627 file0_rs0_skip0 stages0
0973p660 file0_rs0_skip0 stages0
0973p672 file0_rs0_skip0 stages0
0973p682 file0_rs0_skip0 stages0
0974p622 file0_rs0_skip0 stages0
0974p632 file0_rs0_skip0 stages1
0974p642 file0_rs0_skip0 stages1
0974p665 file0_rs0_skip0 stages0
0974p695 file0_rs0_skip0 stages0
0975p580 file0_rs0_skip0 stages1
0975p582 file0_rs0_skip0 stages1
0975p592 file0_rs0_skip0 stages0
0975p602 file0_rs0_skip0 stages0
0975p612 file0_rs0_skip0 stages0
0975p637 file0_rs0_skip0 stages1
