#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1284p382 file0_rs0_skip0 stages0
1284p412 file0_rs0_skip0 stages1
1284p417 file0_rs0_skip0 stages1
1284p432 file0_rs0_skip0 stages0
1284p437 file0_rs0_skip0 stages0
1284p635 file0_rs0_skip0 stages0
1284p647 file0_rs0_skip0 stages0
1284p660 file0_rs0_skip0 stages0
1285p357 file0_rs0_skip0 stages0
1285p637 file0_rs0_skip0 stages0
1285p650 file0_rs0_skip0 stages0
1285p662 file0_rs0_skip0 stages0
1285p692 file0_rs0_skip0 stages0
1286p330 file0_rs0_skip0 stages1
1286p340 file0_rs0_skip0 stages1
1286p360 file0_rs0_skip0 stages0
1286p365 file0_rs0_skip0 stages0
1286p375 file0_rs0_skip0 stages0
1286p422 file0_rs0_skip0 stages0
1286p435 file0_rs0_skip0 stages0
1286p652 file0_rs0_skip0 stages0
1286p665 file0_rs0_skip0 stages0
1286p677 file0_rs0_skip0 stages0
1286p695 file0_rs0_skip0 stages0
1286p725 file0_rs0_skip0 stages0
1286p747 file0_rs0_skip0 stages0
1287p417 file0_rs0_skip0 stages1
1287p697 file0_rs0_skip0 stages0
1288p327 file0_rs0_skip0 stages1
1288p332 file0_rs0_skip0 stages1
1288p362 file0_rs0_skip0 stages0
1288p372 file0_rs0_skip0 stages0
