#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1246p337 file0_rs0_skip0 stages1
1246p342 file0_rs0_skip0 stages1
1246p347 file0_rs0_skip0 stages0
1246p360 file0_rs0_skip0 stages0
1246p365 file0_rs0_skip0 stages0
1246p377 file0_rs0_skip0 stages0
1246p382 file0_rs0_skip0 stages0
1246p390 file0_rs0_skip0 stages0
1246p402 file0_rs0_skip0 stages0
1246p410 file0_rs0_skip0 stages0
1246p415 file0_rs0_skip0 stages1
1246p422 file0_rs0_skip0 stages0
1246p425 file0_rs0_skip0 stages0
1246p430 file0_rs0_skip0 stages0
1246p437 file0_rs0_skip0 stages0
1246p445 file0_rs0_skip0 stages0
1246p452 file0_rs0_skip0 stages0
1246p455 file0_rs0_skip0 stages1
1246p460 file0_rs0_skip0 stages0
1246p655 file0_rs0_skip0 stages0
1246p707 file0_rs0_skip0 stages0
1246p730 file0_rs0_skip0 stages0
1246p740 file0_rs0_skip0 stages0
1247p340 file0_rs0_skip0 stages1
1247p345 file0_rs0_skip0 stages0
1247p350 file0_rs0_skip0 stages0
1247p355 file0_rs0_skip0 stages0
1247p362 file0_rs0_skip0 stages0
1247p367 file0_rs0_skip0 stages0
1247p372 file0_rs0_skip0 stages0
1247p380 file0_rs0_skip0 stages0
1247p385 file0_rs0_skip0 stages0
1247p392 file0_rs0_skip0 stages0
1247p397 file0_rs0_skip0 stages0
1247p405 file0_rs0_skip0 stages0
