#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1922p470 file0_rs0_skip0 stages1
1923p327 file0_rs0_skip0 stages0
1923p330 file0_rs0_skip0 stages0
1923p332 file0_rs0_skip0 stages0
1923p350 file0_rs0_skip0 stages0
1923p352 file0_rs0_skip0 stages0
1923p355 file0_rs0_skip0 stages0
1923p407 file0_rs0_skip0 stages0
1923p410 file0_rs0_skip0 stages0
1923p425 file0_rs0_skip0 stages0
1923p442 file0_rs0_skip0 stages0
1923p457 file0_rs0_skip0 stages1
1923p460 file0_rs0_skip0 stages1
1923p472 file0_rs0_skip0 stages1
1923p475 file0_rs0_skip0 stages0
1924p335 file0_rs0_skip0 stages0
1924p337 file0_rs0_skip0 stages0
1924p340 file0_rs0_skip0 stages0
1924p357 file0_rs0_skip0 stages0
1924p360 file0_rs0_skip0 stages0
1924p397 file0_rs0_skip0 stages0
1924p412 file0_rs0_skip0 stages0
1924p415 file0_rs0_skip0 stages0
1924p445 file0_rs0_skip0 stages0
1924p447 file0_rs0_skip0 stages0
1924p462 file0_rs0_skip0 stages1
1924p465 file0_rs0_skip0 stages1
1924p477 file0_rs0_skip0 stages0
1924p480 file0_rs0_skip0 stages0
1925p325 file0_rs0_skip0 stages0
1925p342 file0_rs0_skip0 stages0
1925p345 file0_rs0_skip0 stages0
1925p347 file0_rs0_skip0 stages0
1925p362 file0_rs0_skip0 stages0
