#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1240p410 file0_rs0_skip0 stages0
1240p417 file0_rs0_skip0 stages0
1240p425 file0_rs0_skip0 stages0
1240p432 file0_rs0_skip0 stages0
1240p440 file0_rs0_skip0 stages0
1240p447 file0_rs0_skip0 stages0
1240p462 file0_rs0_skip0 stages0
1240p570 file0_rs0_skip0 stages0
1240p637 file0_rs0_skip0 stages0
1241p345 file0_rs0_skip0 stages0
1241p355 file0_rs0_skip0 stages0
1241p372 file0_rs0_skip0 stages0
1241p420 file0_rs0_skip0 stages0
1241p442 file0_rs0_skip0 stages0
1241p450 file0_rs0_skip0 stages0
1241p457 file0_rs0_skip0 stages0
1241p467 file0_rs0_skip0 stages0
1241p657 file0_rs0_skip0 stages0
1241p660 file0_rs0_skip0 stages0
1241p720 file0_rs0_skip0 stages0
1241p757 file0_rs0_skip0 stages0
1242p662 file0_rs0_skip0 stages0
1242p760 file0_rs0_skip0 stages0
1243p327 file0_rs0_skip0 stages1
1243p337 file0_rs0_skip0 stages1
1243p342 file0_rs0_skip0 stages1
1243p347 file0_rs0_skip0 stages0
1243p360 file0_rs0_skip0 stages0
1243p377 file0_rs0_skip0 stages0
1243p762 file0_rs0_skip0 stages0
1244p345 file0_rs0_skip0 stages0
1244p372 file0_rs0_skip0 stages0
