#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2017p462 file0_rs0_skip0 stages0
2018p340 file0_rs0_skip0 stages0
2018p342 file0_rs0_skip0 stages1
2018p352 file0_rs0_skip0 stages0
2018p355 file0_rs0_skip0 stages0
2018p362 file0_rs0_skip0 stages0
2018p365 file0_rs0_skip0 stages0
2018p395 file0_rs0_skip0 stages0
2018p407 file0_rs0_skip0 stages1
2018p417 file0_rs0_skip0 stages0
2018p425 file0_rs0_skip0 stages0
2018p435 file0_rs0_skip0 stages0
2018p437 file0_rs0_skip0 stages0
2018p445 file0_rs0_skip0 stages0
2018p455 file0_rs0_skip0 stages0
2019p332 file0_rs0_skip0 stages0
2019p335 file0_rs0_skip0 stages0
2019p345 file0_rs0_skip0 stages1
2019p357 file0_rs0_skip0 stages0
2019p367 file0_rs0_skip0 stages0
2019p410 file0_rs0_skip0 stages1
2019p420 file0_rs0_skip0 stages0
2019p427 file0_rs0_skip0 stages0
2019p430 file0_rs0_skip0 stages0
2019p440 file0_rs0_skip0 stages0
2019p447 file0_rs0_skip0 stages0
2019p457 file0_rs0_skip0 stages0
2019p465 file0_rs0_skip0 stages0
2020p337 file0_rs0_skip0 stages0
2020p347 file0_rs0_skip0 stages1
2020p350 file0_rs0_skip0 stages0
2020p360 file0_rs0_skip0 stages0
2020p370 file0_rs0_skip0 stages0
2020p372 file0_rs0_skip0 stages0
