#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1278p725 file0_rs0_skip0 stages0
1278p750 file0_rs0_skip0 stages0
1278p770 file0_rs0_skip0 stages1
1279p327 file0_rs0_skip0 stages0
1279p727 file0_rs0_skip0 stages0
1280p350 file0_rs0_skip0 stages0
1280p365 file0_rs0_skip0 stages0
1280p422 file0_rs0_skip0 stages0
1280p652 file0_rs0_skip0 stages0
1280p667 file0_rs0_skip0 stages0
1280p680 file0_rs0_skip0 stages0
1280p697 file0_rs0_skip0 stages0
1280p717 file0_rs0_skip0 stages0
1281p325 file0_rs0_skip0 stages0
1282p337 file0_rs0_skip0 stages1
1282p352 file0_rs0_skip0 stages0
1282p357 file0_rs0_skip0 stages0
1282p370 file0_rs0_skip0 stages0
1282p380 file0_rs0_skip0 stages0
1282p385 file0_rs0_skip0 stages0
1282p415 file0_rs0_skip0 stages1
1282p420 file0_rs0_skip0 stages1
1282p427 file0_rs0_skip0 stages0
1282p440 file0_rs0_skip0 stages0
1282p640 file0_rs0_skip0 stages0
1282p642 file0_rs0_skip0 stages0
1282p655 file0_rs0_skip0 stages0
1282p672 file0_rs0_skip0 stages0
1282p685 file0_rs0_skip0 stages0
1283p365 file0_rs0_skip0 stages0
1284p325 file0_rs0_skip0 stages0
1284p335 file0_rs0_skip0 stages0
