#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2010p347 file0_rs0_skip0 stages1
2013p460 file0_rs0_skip0 stages0
2016p460 file0_rs0_skip0 stages0
2019p357 file0_rs0_skip0 stages0
2020p337 file0_rs0_skip0 stages0
2020p347 file0_rs0_skip0 stages1
2020p360 file0_rs0_skip0 stages0
2020p372 file0_rs0_skip0 stages0
2022p407 file0_rs0_skip0 stages1
2024p375 file0_rs0_skip0 stages0
2025p345 file0_rs0_skip0 stages0
2026p420 file0_rs0_skip0 stages0
2026p457 file0_rs0_skip0 stages0
2028p365 file0_rs0_skip0 stages0
2029p350 file0_rs0_skip0 stages0
2029p360 file0_rs0_skip0 stages0
2029p370 file0_rs0_skip0 stages0
2029p420 file0_rs0_skip0 stages0
2031p357 file0_rs0_skip0 stages0
2031p365 file0_rs0_skip0 stages0
2031p377 file0_rs0_skip0 stages0
2032p350 file0_rs0_skip0 stages0
2032p367 file0_rs0_skip0 stages0
2032p400 file0_rs0_skip0 stages0
2033p372 file0_rs0_skip0 stages0
2033p392 file0_rs0_skip0 stages0
2033p455 file0_rs0_skip0 stages0
2034p387 file0_rs0_skip0 stages0
2034p460 file0_rs0_skip0 stages0
2034p467 file0_rs0_skip0 stages0
2035p347 file0_rs0_skip0 stages0
2035p360 file0_rs0_skip0 stages0
