#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1357p620 file0_rs0_skip0 stages0
1357p642 file0_rs0_skip0 stages0
1357p705 file0_rs0_skip0 stages0
1357p715 file0_rs0_skip0 stages0
1357p762 file0_rs0_skip0 stages0
1358p375 file0_rs0_skip0 stages0
1358p380 file0_rs0_skip0 stages0
1358p385 file0_rs0_skip0 stages0
1358p390 file0_rs0_skip0 stages0
1358p395 file0_rs0_skip0 stages0
1358p510 file0_rs0_skip0 stages0
1358p515 file0_rs0_skip0 stages0
1358p527 file0_rs0_skip0 stages0
1358p535 file0_rs0_skip0 stages0
1358p575 file0_rs0_skip0 stages0
1358p582 file0_rs0_skip0 stages0
1358p590 file0_rs0_skip0 stages0
1358p597 file0_rs0_skip0 stages0
1358p627 file0_rs0_skip0 stages0
1358p637 file0_rs0_skip0 stages0
1358p677 file0_rs0_skip0 stages0
1358p687 file0_rs0_skip0 stages0
1358p772 file0_rs0_skip0 stages0
1359p367 file0_rs0_skip0 stages0
1359p512 file0_rs0_skip0 stages0
1359p517 file0_rs0_skip0 stages0
1359p522 file0_rs0_skip0 stages0
1359p530 file0_rs0_skip0 stages0
1359p570 file0_rs0_skip0 stages0
1359p577 file0_rs0_skip0 stages0
1359p585 file0_rs0_skip0 stages0
1359p592 file0_rs0_skip0 stages0
1359p615 file0_rs0_skip0 stages0
1359p622 file0_rs0_skip0 stages0
1359p630 file0_rs0_skip0 stages1
