#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2058p382 file0_rs0_skip0 stages0
2058p390 file0_rs0_skip0 stages0
2058p400 file0_rs0_skip0 stages1
2058p407 file0_rs0_skip0 stages1
2058p417 file0_rs0_skip0 stages0
2058p450 file0_rs0_skip0 stages0
2058p457 file0_rs0_skip0 stages0
2058p465 file0_rs0_skip0 stages0
2058p472 file0_rs0_skip0 stages0
2059p327 file0_rs0_skip0 stages0
2059p375 file0_rs0_skip0 stages0
2059p385 file0_rs0_skip0 stages0
2059p392 file0_rs0_skip0 stages1
2059p402 file0_rs0_skip0 stages1
2059p410 file0_rs0_skip0 stages1
2059p442 file0_rs0_skip0 stages0
2059p452 file0_rs0_skip0 stages0
2059p460 file0_rs0_skip0 stages0
2059p480 file0_rs0_skip0 stages0
2059p487 file0_rs0_skip0 stages0
2059p495 file0_rs0_skip0 stages0
2060p330 file0_rs0_skip0 stages0
2060p370 file0_rs0_skip0 stages0
2060p377 file0_rs0_skip0 stages0
2060p380 file0_rs0_skip0 stages0
2060p387 file0_rs0_skip0 stages0
2060p395 file0_rs0_skip0 stages1
2060p405 file0_rs0_skip0 stages1
2060p412 file0_rs0_skip0 stages1
2060p445 file0_rs0_skip0 stages0
2060p467 file0_rs0_skip0 stages0
2060p475 file0_rs0_skip0 stages0
2060p482 file0_rs0_skip0 stages0
2060p490 file0_rs0_skip0 stages0
