#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1290p635 file0_rs0_skip0 stages0
1290p637 file0_rs0_skip0 stages0
1290p647 file0_rs0_skip0 stages0
1290p660 file0_rs0_skip0 stages0
1290p687 file0_rs0_skip0 stages0
1290p705 file0_rs0_skip0 stages0
1290p755 file0_rs0_skip0 stages0
1291p327 file0_rs0_skip0 stages1
1291p332 file0_rs0_skip0 stages1
1291p337 file0_rs0_skip0 stages1
1291p342 file0_rs0_skip0 stages1
1291p352 file0_rs0_skip0 stages0
1291p357 file0_rs0_skip0 stages0
1291p362 file0_rs0_skip0 stages0
1291p372 file0_rs0_skip0 stages0
1291p432 file0_rs0_skip0 stages0
1291p457 file0_rs0_skip0 stages0
1291p465 file0_rs0_skip0 stages2
1291p472 file0_rs0_skip0 stages0
1291p650 file0_rs0_skip0 stages0
1291p662 file0_rs0_skip0 stages0
1291p690 file0_rs0_skip0 stages0
1291p740 file0_rs0_skip0 stages0
1292p330 file0_rs0_skip0 stages0
1292p340 file0_rs0_skip0 stages0
1292p360 file0_rs0_skip0 stages0
1292p365 file0_rs0_skip0 stages0
1292p370 file0_rs0_skip0 stages0
1292p375 file0_rs0_skip0 stages0
1292p380 file0_rs0_skip0 stages0
1292p420 file0_rs0_skip0 stages1
1292p427 file0_rs0_skip0 stages0
1292p452 file0_rs0_skip0 stages0
1292p460 file0_rs0_skip0 stages0
1292p467 file0_rs0_skip0 stages0
