#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1816p340 file0_rs0_skip0 stages0
1816p342 file0_rs0_skip0 stages0
1816p345 file0_rs0_skip0 stages0
1816p347 file0_rs0_skip0 stages0
1816p350 file0_rs0_skip0 stages0
1816p352 file0_rs0_skip0 stages0
1819p337 file0_rs0_skip0 stages0
1819p352 file0_rs0_skip0 stages0
1819p355 file0_rs0_skip0 stages0
1819p357 file0_rs0_skip0 stages0
1819p440 file0_rs0_skip0 stages0
1822p342 file0_rs0_skip0 stages0
1822p350 file0_rs0_skip0 stages0
1823p385 file0_rs0_skip0 stages0
1823p387 file0_rs0_skip0 stages0
1823p465 file0_rs0_skip0 stages0
1824p392 file0_rs0_skip0 stages0
1824p395 file0_rs0_skip0 stages0
1824p397 file0_rs0_skip0 stages0
1825p325 file0_rs0_skip0 stages0
1825p330 file0_rs0_skip0 stages0
1826p380 file0_rs0_skip0 stages0
1826p452 file0_rs0_skip0 stages0
1826p457 file0_rs0_skip0 stages0
1826p460 file0_rs0_skip0 stages0
1827p385 file0_rs0_skip0 stages0
1827p392 file0_rs0_skip0 stages0
1827p395 file0_rs0_skip0 stages0
1828p342 file0_rs0_skip0 stages0
1829p362 file0_rs0_skip0 stages0
1829p370 file0_rs0_skip0 stages0
1829p375 file0_rs0_skip0 stages0
