#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1022p545 file0_rs0_skip0 stages0
1022p560 file0_rs0_skip0 stages0
1022p567 file0_rs0_skip0 stages0
1022p580 file0_rs0_skip0 stages0
1022p582 file0_rs0_skip0 stages0
1022p622 file0_rs0_skip0 stages0
1023p460 file0_rs0_skip0 stages0
1023p465 file0_rs0_skip0 stages0
1023p467 file0_rs0_skip0 stages0
1023p472 file0_rs0_skip0 stages0
1023p475 file0_rs0_skip0 stages0
1023p490 file0_rs0_skip0 stages0
1023p492 file0_rs0_skip0 stages0
1023p497 file0_rs0_skip0 stages0
1023p500 file0_rs0_skip0 stages0
1023p505 file0_rs0_skip0 stages0
1023p557 file0_rs0_skip0 stages0
1023p605 file0_rs0_skip0 stages0
1023p610 file0_rs0_skip0 stages0
1024p462 file0_rs0_skip0 stages0
1024p470 file0_rs0_skip0 stages0
1024p537 file0_rs0_skip0 stages0
1024p607 file0_rs0_skip0 stages0
1025p512 file0_rs0_skip0 stages0
1025p520 file0_rs0_skip0 stages0
1025p542 file0_rs0_skip0 stages0
1025p547 file0_rs0_skip0 stages1
1025p550 file0_rs0_skip0 stages1
1025p555 file0_rs0_skip0 stages1
1025p570 file0_rs0_skip0 stages0
1025p602 file0_rs0_skip0 stages0
1025p615 file0_rs0_skip0 stages0
1025p617 file0_rs0_skip0 stages0
