#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1774p427 file0_rs0_skip0 stages0
1774p430 file0_rs0_skip0 stages0
1774p432 file0_rs0_skip0 stages0
1774p435 file0_rs0_skip0 stages0
1774p437 file0_rs0_skip0 stages0
1774p440 file0_rs0_skip0 stages0
1775p392 file0_rs0_skip0 stages0
1775p395 file0_rs0_skip0 stages0
1775p397 file0_rs0_skip0 stages0
1775p400 file0_rs0_skip0 stages0
1775p402 file0_rs0_skip0 stages0
1775p405 file0_rs0_skip0 stages0
1775p407 file0_rs0_skip0 stages0
1775p410 file0_rs0_skip0 stages0
1775p412 file0_rs0_skip0 stages0
1775p415 file0_rs0_skip0 stages0
1776p367 file0_rs0_skip0 stages0
1776p370 file0_rs0_skip0 stages0
1776p372 file0_rs0_skip0 stages0
1776p375 file0_rs0_skip0 stages0
1776p377 file0_rs0_skip0 stages0
1776p380 file0_rs0_skip0 stages0
1776p382 file0_rs0_skip0 stages0
1776p385 file0_rs0_skip0 stages0
1777p325 file0_rs0_skip0 stages0
1777p327 file0_rs0_skip0 stages0
1777p330 file0_rs0_skip0 stages0
1777p332 file0_rs0_skip0 stages0
1777p335 file0_rs0_skip0 stages0
1777p337 file0_rs0_skip0 stages0
1777p340 file0_rs0_skip0 stages0
1777p342 file0_rs0_skip0 stages0
1777p345 file0_rs0_skip0 stages0
1777p347 file0_rs0_skip0 stages0
