#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2349p447 file0_rs0_skip0 stages0
2352p447 file0_rs0_skip0 stages0
2362p405 file0_rs0_skip0 stages0
2363p402 file0_rs0_skip0 stages0
2368p372 file0_rs0_skip0 stages0
2380p355 file0_rs0_skip0 stages0
2398p390 file0_rs0_skip0 stages0
2399p387 file0_rs0_skip0 stages0
2401p390 file0_rs0_skip0 stages0
2410p325 file0_rs0_skip0 stages0
2410p440 file0_rs0_skip0 stages0
2411p405 file0_rs0_skip0 stages0
2428p442 file0_rs0_skip0 stages0
2443p342 file0_rs0_skip0 stages0
2443p372 file0_rs0_skip0 stages0
2445p345 file0_rs0_skip0 stages0
2452p442 file0_rs0_skip0 stages0
2453p437 file0_rs0_skip0 stages0
2455p440 file0_rs0_skip0 stages0
2455p445 file0_rs0_skip0 stages0
2456p430 file0_rs0_skip0 stages0
2456p437 file0_rs0_skip0 stages0
2456p442 file0_rs0_skip0 stages0
2457p325 file0_rs0_skip0 stages0
2459p430 file0_rs0_skip0 stages0
2460p325 file0_rs0_skip0 stages0
2461p447 file0_rs0_skip0 stages2
2463p325 file0_rs0_skip0 stages0
2463p437 file0_rs0_skip0 stages0
2464p435 file0_rs0_skip0 stages0
2465p432 file0_rs0_skip0 stages0
2465p445 file0_rs0_skip0 stages0
