#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2076p492 file0_rs0_skip0 stages0
2077p327 file0_rs0_skip0 stages0
2077p337 file0_rs0_skip0 stages0
2077p397 file0_rs0_skip0 stages1
2077p405 file0_rs0_skip0 stages0
2077p472 file0_rs0_skip0 stages0
2077p480 file0_rs0_skip0 stages0
2077p487 file0_rs0_skip0 stages0
2078p330 file0_rs0_skip0 stages0
2078p400 file0_rs0_skip0 stages1
2078p407 file0_rs0_skip0 stages0
2078p475 file0_rs0_skip0 stages0
2078p482 file0_rs0_skip0 stages0
2079p325 file0_rs0_skip0 stages0
2079p332 file0_rs0_skip0 stages0
2079p335 file0_rs0_skip0 stages0
2079p395 file0_rs0_skip0 stages1
2079p402 file0_rs0_skip0 stages1
2079p477 file0_rs0_skip0 stages0
2079p485 file0_rs0_skip0 stages0
2079p490 file0_rs0_skip0 stages0
2080p327 file0_rs0_skip0 stages0
2080p337 file0_rs0_skip0 stages0
2080p397 file0_rs0_skip0 stages1
2080p405 file0_rs0_skip0 stages0
2081p330 file0_rs0_skip0 stages0
2081p340 file0_rs0_skip0 stages0
2081p342 file0_rs0_skip0 stages0
2081p400 file0_rs0_skip0 stages1
2081p407 file0_rs0_skip0 stages0
2081p480 file0_rs0_skip0 stages0
2081p487 file0_rs0_skip0 stages0
2082p325 file0_rs0_skip0 stages0
2082p332 file0_rs0_skip0 stages0
