#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1199p505 file0_rs0_skip0 stages1
1199p507 file0_rs0_skip0 stages1
1199p567 file0_rs0_skip0 stages0
1199p570 file0_rs0_skip0 stages0
1199p572 file0_rs0_skip0 stages0
1199p617 file0_rs0_skip0 stages0
1199p620 file0_rs0_skip0 stages0
1199p622 file0_rs0_skip0 stages0
1199p625 file0_rs0_skip0 stages0
1200p347 file0_rs0_skip0 stages1
1200p360 file0_rs0_skip0 stages0
1200p462 file0_rs0_skip0 stages0
1200p465 file0_rs0_skip0 stages0
1200p485 file0_rs0_skip0 stages0
1200p487 file0_rs0_skip0 stages0
1200p497 file0_rs0_skip0 stages0
1200p577 file0_rs0_skip0 stages0
1200p580 file0_rs0_skip0 stages0
1200p630 file0_rs0_skip0 stages0
1200p632 file0_rs0_skip0 stages0
1200p635 file0_rs0_skip0 stages0
1200p637 file0_rs0_skip0 stages0
1201p325 file0_rs0_skip0 stages1
1201p332 file0_rs0_skip0 stages1
1201p337 file0_rs0_skip0 stages1
1201p342 file0_rs0_skip0 stages1
1201p350 file0_rs0_skip0 stages1
1201p457 file0_rs0_skip0 stages0
1201p502 file0_rs0_skip0 stages0
1201p707 file0_rs0_skip0 stages0
1201p712 file0_rs0_skip0 stages0
1201p715 file0_rs0_skip0 stages0
