#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1178p637 file0_rs0_skip0 stages0
1179p330 file0_rs0_skip0 stages0
1179p335 file0_rs0_skip0 stages0
1179p347 file0_rs0_skip0 stages1
1179p362 file0_rs0_skip0 stages0
1179p370 file0_rs0_skip0 stages0
1179p382 file0_rs0_skip0 stages0
1179p390 file0_rs0_skip0 stages0
1179p400 file0_rs0_skip0 stages0
1179p407 file0_rs0_skip0 stages0
1179p415 file0_rs0_skip0 stages0
1179p422 file0_rs0_skip0 stages0
1179p425 file0_rs0_skip0 stages0
1179p435 file0_rs0_skip0 stages0
1179p445 file0_rs0_skip0 stages0
1179p452 file0_rs0_skip0 stages0
1179p455 file0_rs0_skip0 stages0
1179p462 file0_rs0_skip0 stages0
1179p477 file0_rs0_skip0 stages0
1179p480 file0_rs0_skip0 stages0
1179p490 file0_rs0_skip0 stages0
1179p505 file0_rs0_skip0 stages1
1179p507 file0_rs0_skip0 stages1
1179p627 file0_rs0_skip0 stages0
1179p630 file0_rs0_skip0 stages0
1180p325 file0_rs0_skip0 stages1
1180p332 file0_rs0_skip0 stages0
1180p337 file0_rs0_skip0 stages0
1180p342 file0_rs0_skip0 stages1
1180p350 file0_rs0_skip0 stages1
1180p355 file0_rs0_skip0 stages0
1180p365 file0_rs0_skip0 stages0
1180p385 file0_rs0_skip0 stages0
1180p392 file0_rs0_skip0 stages0
1180p402 file0_rs0_skip0 stages0
