#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1200p330 file0_rs0_skip0 stages0
1200p335 file0_rs0_skip0 stages1
1200p347 file0_rs0_skip0 stages1
1200p360 file0_rs0_skip0 stages0
1200p367 file0_rs0_skip0 stages0
1200p372 file0_rs0_skip0 stages0
1200p380 file0_rs0_skip0 stages0
1200p387 file0_rs0_skip0 stages0
1200p395 file0_rs0_skip0 stages0
1200p402 file0_rs0_skip0 stages0
1200p410 file0_rs0_skip0 stages0
1200p417 file0_rs0_skip0 stages0
1200p427 file0_rs0_skip0 stages0
1200p435 file0_rs0_skip0 stages0
1200p445 file0_rs0_skip0 stages0
1200p452 file0_rs0_skip0 stages0
1200p455 file0_rs0_skip0 stages0
1200p462 file0_rs0_skip0 stages0
1200p465 file0_rs0_skip0 stages0
1200p485 file0_rs0_skip0 stages0
1200p487 file0_rs0_skip0 stages0
1200p497 file0_rs0_skip0 stages0
1200p575 file0_rs0_skip0 stages0
1200p577 file0_rs0_skip0 stages0
1200p580 file0_rs0_skip0 stages0
1200p627 file0_rs0_skip0 stages0
1200p630 file0_rs0_skip0 stages0
1200p632 file0_rs0_skip0 stages0
1200p635 file0_rs0_skip0 stages0
1200p637 file0_rs0_skip0 stages0
1201p325 file0_rs0_skip0 stages1
1201p332 file0_rs0_skip0 stages1
1201p337 file0_rs0_skip0 stages1
1201p342 file0_rs0_skip0 stages1
1201p350 file0_rs0_skip0 stages1
