#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2014p442 file0_rs0_skip0 stages0
2014p445 file0_rs0_skip0 stages0
2014p462 file0_rs0_skip0 stages0
2015p340 file0_rs0_skip0 stages0
2015p342 file0_rs0_skip0 stages1
2015p352 file0_rs0_skip0 stages0
2015p355 file0_rs0_skip0 stages0
2015p365 file0_rs0_skip0 stages0
2015p417 file0_rs0_skip0 stages0
2015p427 file0_rs0_skip0 stages0
2015p437 file0_rs0_skip0 stages0
2015p447 file0_rs0_skip0 stages0
2015p455 file0_rs0_skip0 stages0
2016p335 file0_rs0_skip0 stages0
2016p345 file0_rs0_skip0 stages1
2016p357 file0_rs0_skip0 stages0
2016p367 file0_rs0_skip0 stages0
2016p410 file0_rs0_skip0 stages0
2016p420 file0_rs0_skip0 stages0
2016p430 file0_rs0_skip0 stages0
2016p440 file0_rs0_skip0 stages0
2016p450 file0_rs0_skip0 stages0
2016p457 file0_rs0_skip0 stages0
2016p460 file0_rs0_skip0 stages0
2017p337 file0_rs0_skip0 stages0
2017p347 file0_rs0_skip0 stages1
2017p350 file0_rs0_skip0 stages0
2017p360 file0_rs0_skip0 stages0
2017p412 file0_rs0_skip0 stages0
2017p415 file0_rs0_skip0 stages0
2017p422 file0_rs0_skip0 stages0
2017p432 file0_rs0_skip0 stages0
2017p442 file0_rs0_skip0 stages0
2017p452 file0_rs0_skip0 stages0
