#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1203p410 file0_rs0_skip0 stages0
1203p570 file0_rs0_skip0 stages0
1203p572 file0_rs0_skip0 stages0
1204p355 file0_rs0_skip0 stages0
1204p382 file0_rs0_skip0 stages0
1204p390 file0_rs0_skip0 stages0
1204p397 file0_rs0_skip0 stages0
1204p405 file0_rs0_skip0 stages0
1204p412 file0_rs0_skip0 stages0
1204p435 file0_rs0_skip0 stages2
1204p452 file0_rs0_skip0 stages0
1204p455 file0_rs0_skip0 stages0
1204p462 file0_rs0_skip0 stages0
1204p465 file0_rs0_skip0 stages0
1204p485 file0_rs0_skip0 stages0
1204p487 file0_rs0_skip0 stages0
1204p497 file0_rs0_skip0 stages0
1204p617 file0_rs0_skip0 stages0
1205p437 file0_rs0_skip0 stages2
1205p447 file0_rs0_skip0 stages0
1205p480 file0_rs0_skip0 stages1
1205p500 file0_rs0_skip0 stages0
1205p502 file0_rs0_skip0 stages0
1205p575 file0_rs0_skip0 stages0
1205p577 file0_rs0_skip0 stages0
1205p580 file0_rs0_skip0 stages0
1206p330 file0_rs0_skip0 stages0
1206p335 file0_rs0_skip0 stages1
1206p347 file0_rs0_skip0 stages1
1206p360 file0_rs0_skip0 stages0
1206p367 file0_rs0_skip0 stages0
1206p440 file0_rs0_skip0 stages2
