#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1595p347 file0_rs0_skip0 stages0
1595p357 file0_rs0_skip0 stages0
1595p360 file0_rs0_skip0 stages0
1595p370 file0_rs0_skip0 stages0
1596p327 file0_rs0_skip0 stages1
1596p330 file0_rs0_skip0 stages0
1596p352 file0_rs0_skip0 stages0
1596p355 file0_rs0_skip0 stages0
1596p365 file0_rs0_skip0 stages0
1596p367 file0_rs0_skip0 stages0
1596p377 file0_rs0_skip0 stages0
1596p510 file0_rs0_skip0 stages0
1596p517 file0_rs0_skip0 stages0
1597p325 file0_rs0_skip0 stages1
1597p350 file0_rs0_skip0 stages0
1597p362 file0_rs0_skip0 stages0
1597p375 file0_rs0_skip0 stages0
1597p525 file0_rs0_skip0 stages0
1598p347 file0_rs0_skip0 stages0
1598p357 file0_rs0_skip0 stages0
1598p360 file0_rs0_skip0 stages0
1598p370 file0_rs0_skip0 stages0
1598p372 file0_rs0_skip0 stages0
1598p512 file0_rs0_skip0 stages0
1598p515 file0_rs0_skip0 stages0
1599p327 file0_rs0_skip0 stages1
1599p352 file0_rs0_skip0 stages0
1599p355 file0_rs0_skip0 stages0
1599p365 file0_rs0_skip0 stages0
1599p367 file0_rs0_skip0 stages0
1599p377 file0_rs0_skip0 stages0
1600p325 file0_rs0_skip0 stages1
1600p350 file0_rs0_skip0 stages0
1600p362 file0_rs0_skip0 stages0
1600p375 file0_rs0_skip0 stages0
