#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1389p450 file0_rs0_skip0 stages0
1389p455 file0_rs0_skip0 stages0
1389p460 file0_rs0_skip0 stages0
1389p555 file0_rs0_skip0 stages0
1389p567 file0_rs0_skip0 stages0
1389p587 file0_rs0_skip0 stages0
1389p620 file0_rs0_skip0 stages0
1389p640 file0_rs0_skip0 stages1
1389p670 file0_rs0_skip0 stages0
1389p707 file0_rs0_skip0 stages0
1389p715 file0_rs0_skip0 stages0
1389p762 file0_rs0_skip0 stages0
1390p375 file0_rs0_skip0 stages0
1390p380 file0_rs0_skip0 stages0
1390p385 file0_rs0_skip0 stages0
1390p390 file0_rs0_skip0 stages0
1390p442 file0_rs0_skip0 stages0
1390p557 file0_rs0_skip0 stages0
1390p562 file0_rs0_skip0 stages0
1390p575 file0_rs0_skip0 stages0
1390p595 file0_rs0_skip0 stages0
1390p615 file0_rs0_skip0 stages0
1390p627 file0_rs0_skip0 stages0
1390p635 file0_rs0_skip0 stages1
1390p662 file0_rs0_skip0 stages0
1390p677 file0_rs0_skip0 stages0
1390p685 file0_rs0_skip0 stages0
1390p692 file0_rs0_skip0 stages0
1390p787 file0_rs0_skip0 stages0
1391p377 file0_rs0_skip0 stages0
1391p432 file0_rs0_skip0 stages0
1391p437 file0_rs0_skip0 stages0
1391p447 file0_rs0_skip0 stages0
1391p452 file0_rs0_skip0 stages0
1391p457 file0_rs0_skip0 stages0
