#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1038p502 file0_rs0_skip0 stages0
1038p505 file0_rs0_skip0 stages0
1038p510 file0_rs0_skip0 stages0
1038p515 file0_rs0_skip0 stages0
1038p572 file0_rs0_skip0 stages0
1038p575 file0_rs0_skip0 stages0
1038p597 file0_rs0_skip0 stages0
1038p610 file0_rs0_skip0 stages0
1038p622 file0_rs0_skip0 stages0
1039p485 file0_rs0_skip0 stages0
1039p565 file0_rs0_skip0 stages0
1039p607 file0_rs0_skip0 stages0
1040p427 file0_rs0_skip0 stages0
1040p455 file0_rs0_skip0 stages0
1040p560 file0_rs0_skip0 stages0
1040p567 file0_rs0_skip0 stages0
1040p580 file0_rs0_skip0 stages0
1040p585 file0_rs0_skip0 stages0
1040p602 file0_rs0_skip0 stages0
1040p615 file0_rs0_skip0 stages0
1040p620 file0_rs0_skip0 stages0
1041p422 file0_rs0_skip0 stages0
1041p430 file0_rs0_skip0 stages0
1041p452 file0_rs0_skip0 stages0
1041p457 file0_rs0_skip0 stages0
1041p460 file0_rs0_skip0 stages0
1041p465 file0_rs0_skip0 stages0
1041p467 file0_rs0_skip0 stages0
1041p472 file0_rs0_skip0 stages0
1041p480 file0_rs0_skip0 stages0
1041p487 file0_rs0_skip0 stages0
1041p507 file0_rs0_skip0 stages0
