#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2082p335 file0_rs0_skip0 stages0
2082p360 file0_rs0_skip0 stages0
2082p402 file0_rs0_skip0 stages1
2082p475 file0_rs0_skip0 stages0
2082p482 file0_rs0_skip0 stages0
2083p327 file0_rs0_skip0 stages0
2083p337 file0_rs0_skip0 stages0
2083p397 file0_rs0_skip0 stages1
2083p405 file0_rs0_skip0 stages0
2083p477 file0_rs0_skip0 stages0
2084p330 file0_rs0_skip0 stages0
2084p357 file0_rs0_skip0 stages0
2084p400 file0_rs0_skip0 stages1
2084p407 file0_rs0_skip0 stages0
2085p325 file0_rs0_skip0 stages0
2085p332 file0_rs0_skip0 stages0
2085p335 file0_rs0_skip0 stages0
2085p360 file0_rs0_skip0 stages0
2085p402 file0_rs0_skip0 stages1
2086p327 file0_rs0_skip0 stages0
2086p405 file0_rs0_skip0 stages0
2087p330 file0_rs0_skip0 stages0
2087p397 file0_rs0_skip0 stages1
2088p325 file0_rs0_skip0 stages0
2088p332 file0_rs0_skip0 stages0
2088p400 file0_rs0_skip0 stages1
2089p327 file0_rs0_skip0 stages0
2089p395 file0_rs0_skip0 stages1
2089p402 file0_rs0_skip0 stages1
2090p330 file0_rs0_skip0 stages0
2090p397 file0_rs0_skip0 stages1
2090p405 file0_rs0_skip0 stages0
2091p325 file0_rs0_skip0 stages0
2091p400 file0_rs0_skip0 stages1
