#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1232p340 file0_rs0_skip0 stages1
1232p345 file0_rs0_skip0 stages1
1232p355 file0_rs0_skip0 stages0
1232p362 file0_rs0_skip0 stages0
1232p370 file0_rs0_skip0 stages0
1232p375 file0_rs0_skip0 stages0
1232p380 file0_rs0_skip0 stages0
1232p387 file0_rs0_skip0 stages0
1232p407 file0_rs0_skip0 stages0
1232p415 file0_rs0_skip0 stages0
1232p430 file0_rs0_skip0 stages0
1232p437 file0_rs0_skip0 stages0
1232p445 file0_rs0_skip0 stages0
1232p452 file0_rs0_skip0 stages0
1232p455 file0_rs0_skip0 stages0
1232p647 file0_rs0_skip0 stages0
1232p650 file0_rs0_skip0 stages0
1232p652 file0_rs0_skip0 stages0
1232p712 file0_rs0_skip0 stages0
1232p715 file0_rs0_skip0 stages0
1232p760 file0_rs0_skip0 stages0
1232p762 file0_rs0_skip0 stages0
1233p325 file0_rs0_skip0 stages1
1233p330 file0_rs0_skip0 stages1
1233p335 file0_rs0_skip0 stages1
1233p347 file0_rs0_skip0 stages1
1233p352 file0_rs0_skip0 stages1
1233p357 file0_rs0_skip0 stages0
1233p365 file0_rs0_skip0 stages0
1233p410 file0_rs0_skip0 stages0
1233p417 file0_rs0_skip0 stages0
1233p422 file0_rs0_skip0 stages0
1233p425 file0_rs0_skip0 stages0
1233p432 file0_rs0_skip0 stages0
1233p447 file0_rs0_skip0 stages0
