#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1247p417 file0_rs0_skip0 stages1
1247p432 file0_rs0_skip0 stages0
1247p440 file0_rs0_skip0 stages0
1247p447 file0_rs0_skip0 stages0
1247p462 file0_rs0_skip0 stages1
1247p465 file0_rs0_skip0 stages0
1247p562 file0_rs0_skip0 stages0
1247p565 file0_rs0_skip0 stages0
1247p575 file0_rs0_skip0 stages0
1247p577 file0_rs0_skip0 stages0
1247p580 file0_rs0_skip0 stages0
1247p657 file0_rs0_skip0 stages0
1247p660 file0_rs0_skip0 stages0
1247p710 file0_rs0_skip0 stages0
1247p712 file0_rs0_skip0 stages0
1247p732 file0_rs0_skip0 stages0
1247p742 file0_rs0_skip0 stages0
1247p745 file0_rs0_skip0 stages0
1248p325 file0_rs0_skip0 stages1
1248p330 file0_rs0_skip0 stages0
1248p335 file0_rs0_skip0 stages1
1248p352 file0_rs0_skip0 stages0
1248p357 file0_rs0_skip0 stages0
1248p370 file0_rs0_skip0 stages0
1248p375 file0_rs0_skip0 stages0
1248p387 file0_rs0_skip0 stages0
1248p400 file0_rs0_skip0 stages0
1248p407 file0_rs0_skip0 stages0
1248p412 file0_rs0_skip0 stages0
1248p420 file0_rs0_skip0 stages1
1248p427 file0_rs0_skip0 stages0
1248p435 file0_rs0_skip0 stages0
1248p442 file0_rs0_skip0 stages0
1248p450 file0_rs0_skip0 stages0
1248p457 file0_rs0_skip0 stages1
