#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1194p467 file0_rs0_skip0 stages0
1194p477 file0_rs0_skip0 stages0
1195p412 file0_rs0_skip0 stages0
1195p440 file0_rs0_skip0 stages0
1195p442 file0_rs0_skip0 stages0
1195p450 file0_rs0_skip0 stages0
1195p460 file0_rs0_skip0 stages0
1195p470 file0_rs0_skip0 stages0
1195p472 file0_rs0_skip0 stages2
1195p482 file0_rs0_skip0 stages0
1195p492 file0_rs0_skip0 stages0
1195p495 file0_rs0_skip0 stages0
1195p505 file0_rs0_skip0 stages1
1195p507 file0_rs0_skip0 stages1
1195p627 file0_rs0_skip0 stages0
1195p630 file0_rs0_skip0 stages0
1195p632 file0_rs0_skip0 stages0
1195p635 file0_rs0_skip0 stages0
1195p637 file0_rs0_skip0 stages0
1195p725 file0_rs0_skip0 stages0
1195p732 file0_rs0_skip0 stages0
1196p425 file0_rs0_skip0 stages0
1196p465 file0_rs0_skip0 stages0
1196p475 file0_rs0_skip0 stages0
1196p485 file0_rs0_skip0 stages0
1196p487 file0_rs0_skip0 stages0
1196p497 file0_rs0_skip0 stages0
1196p575 file0_rs0_skip0 stages0
1197p330 file0_rs0_skip0 stages0
1197p335 file0_rs0_skip0 stages1
1197p347 file0_rs0_skip0 stages1
1197p360 file0_rs0_skip0 stages0
