#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1085p430 file0_rs0_skip0 stages0
1085p440 file0_rs0_skip0 stages0
1085p445 file0_rs0_skip0 stages0
1085p447 file0_rs0_skip0 stages0
1085p542 file0_rs0_skip0 stages1
1085p547 file0_rs0_skip0 stages0
1085p557 file0_rs0_skip0 stages0
1085p562 file0_rs0_skip0 stages1
1085p567 file0_rs0_skip0 stages0
1085p570 file0_rs0_skip0 stages0
1085p575 file0_rs0_skip0 stages0
1086p325 file0_rs0_skip0 stages1
1086p327 file0_rs0_skip0 stages1
1086p335 file0_rs0_skip0 stages1
1086p342 file0_rs0_skip0 stages0
1086p352 file0_rs0_skip0 stages0
1086p360 file0_rs0_skip0 stages0
1086p380 file0_rs0_skip0 stages0
1086p390 file0_rs0_skip0 stages0
1086p392 file0_rs0_skip0 stages0
1086p402 file0_rs0_skip0 stages0
1086p405 file0_rs0_skip0 stages0
1086p415 file0_rs0_skip0 stages0
1086p432 file0_rs0_skip0 stages1
1086p450 file0_rs0_skip0 stages0
1086p455 file0_rs0_skip0 stages0
1086p520 file0_rs0_skip0 stages0
1086p522 file0_rs0_skip0 stages0
1086p525 file0_rs0_skip0 stages0
1086p527 file0_rs0_skip0 stages0
1086p530 file0_rs0_skip0 stages0
1086p535 file0_rs0_skip0 stages1
1086p540 file0_rs0_skip0 stages1
1086p545 file0_rs0_skip0 stages0
1086p550 file0_rs0_skip0 stages0
