#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1158p362 file0_rs0_skip0 stages1
1158p377 file0_rs0_skip0 stages2
1158p385 file0_rs0_skip0 stages0
1158p387 file0_rs0_skip0 stages0
1158p395 file0_rs0_skip0 stages0
1158p402 file0_rs0_skip0 stages0
1158p412 file0_rs0_skip0 stages0
1158p420 file0_rs0_skip0 stages0
1158p425 file0_rs0_skip0 stages0
1158p432 file0_rs0_skip0 stages0
1158p445 file0_rs0_skip0 stages0
1158p452 file0_rs0_skip0 stages0
1158p457 file0_rs0_skip0 stages0
1158p467 file0_rs0_skip0 stages0
1158p472 file0_rs0_skip0 stages0
1158p482 file0_rs0_skip0 stages0
1158p497 file0_rs0_skip0 stages0
1158p515 file0_rs0_skip0 stages0
1158p520 file0_rs0_skip0 stages0
1159p332 file0_rs0_skip0 stages1
1159p337 file0_rs0_skip0 stages1
1159p342 file0_rs0_skip0 stages0
1159p352 file0_rs0_skip0 stages1
1159p357 file0_rs0_skip0 stages1
1159p365 file0_rs0_skip0 stages0
1159p372 file0_rs0_skip0 stages2
1159p380 file0_rs0_skip0 stages2
1159p390 file0_rs0_skip0 stages0
1159p397 file0_rs0_skip0 stages0
1159p405 file0_rs0_skip0 stages0
1159p407 file0_rs0_skip0 stages0
1159p415 file0_rs0_skip0 stages0
1159p422 file0_rs0_skip0 stages0
1159p427 file0_rs0_skip0 stages0
1159p435 file0_rs0_skip0 stages0
