#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1377p677 file0_rs0_skip0 stages0
1377p685 file0_rs0_skip0 stages0
1377p702 file0_rs0_skip0 stages0
1377p770 file0_rs0_skip0 stages0
1378p367 file0_rs0_skip0 stages0
1378p672 file0_rs0_skip0 stages0
1378p712 file0_rs0_skip0 stages0
1378p762 file0_rs0_skip0 stages0
1378p787 file0_rs0_skip0 stages0
1379p370 file0_rs0_skip0 stages0
1379p435 file0_rs0_skip0 stages0
1379p450 file0_rs0_skip0 stages0
1379p517 file0_rs0_skip0 stages0
1379p522 file0_rs0_skip0 stages0
1379p580 file0_rs0_skip0 stages0
1379p592 file0_rs0_skip0 stages0
1379p620 file0_rs0_skip0 stages0
1379p627 file0_rs0_skip0 stages0
1379p635 file0_rs0_skip0 stages1
1380p447 file0_rs0_skip0 stages0
1380p587 file0_rs0_skip0 stages0
1380p615 file0_rs0_skip0 stages0
1380p675 file0_rs0_skip0 stages0
1380p722 file0_rs0_skip0 stages0
1380p772 file0_rs0_skip0 stages0
1381p367 file0_rs0_skip0 stages0
1381p385 file0_rs0_skip0 stages0
1381p395 file0_rs0_skip0 stages0
1381p437 file0_rs0_skip0 stages0
1381p520 file0_rs0_skip0 stages0
1381p562 file0_rs0_skip0 stages0
1381p570 file0_rs0_skip0 stages0
