#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1230p382 file0_rs0_skip0 stages0
1230p390 file0_rs0_skip0 stages0
1230p410 file0_rs0_skip0 stages0
1230p417 file0_rs0_skip0 stages0
1230p432 file0_rs0_skip0 stages0
1230p440 file0_rs0_skip0 stages0
1230p442 file0_rs0_skip0 stages0
1230p457 file0_rs0_skip0 stages0
1230p567 file0_rs0_skip0 stages0
1230p582 file0_rs0_skip0 stages0
1230p705 file0_rs0_skip0 stages0
1231p435 file0_rs0_skip0 stages0
1231p460 file0_rs0_skip0 stages0
1231p557 file0_rs0_skip0 stages0
1231p560 file0_rs0_skip0 stages0
1231p570 file0_rs0_skip0 stages0
1231p572 file0_rs0_skip0 stages0
1231p640 file0_rs0_skip0 stages0
1231p642 file0_rs0_skip0 stages0
1231p645 file0_rs0_skip0 stages0
1231p707 file0_rs0_skip0 stages0
1231p710 file0_rs0_skip0 stages0
1231p755 file0_rs0_skip0 stages0
1231p757 file0_rs0_skip0 stages0
1232p327 file0_rs0_skip0 stages1
1232p345 file0_rs0_skip0 stages1
1233p330 file0_rs0_skip0 stages1
1233p335 file0_rs0_skip0 stages1
1233p347 file0_rs0_skip0 stages1
1233p352 file0_rs0_skip0 stages1
1233p357 file0_rs0_skip0 stages0
1233p365 file0_rs0_skip0 stages0
