#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1209p720 file0_rs0_skip0 stages0
1209p722 file0_rs0_skip0 stages0
1210p325 file0_rs0_skip0 stages1
1210p332 file0_rs0_skip0 stages1
1210p337 file0_rs0_skip0 stages1
1210p342 file0_rs0_skip0 stages1
1210p350 file0_rs0_skip0 stages1
1210p355 file0_rs0_skip0 stages0
1210p362 file0_rs0_skip0 stages0
1210p370 file0_rs0_skip0 stages0
1210p375 file0_rs0_skip0 stages0
1210p380 file0_rs0_skip0 stages0
1210p387 file0_rs0_skip0 stages0
1210p395 file0_rs0_skip0 stages0
1210p402 file0_rs0_skip0 stages0
1210p410 file0_rs0_skip0 stages0
1210p417 file0_rs0_skip0 stages0
1210p427 file0_rs0_skip0 stages0
1210p435 file0_rs0_skip0 stages0
1210p460 file0_rs0_skip0 stages0
1210p470 file0_rs0_skip0 stages0
1210p492 file0_rs0_skip0 stages0
1210p495 file0_rs0_skip0 stages0
1210p575 file0_rs0_skip0 stages0
1210p577 file0_rs0_skip0 stages0
1210p580 file0_rs0_skip0 stages0
1210p735 file0_rs0_skip0 stages0
1210p745 file0_rs0_skip0 stages0
1210p747 file0_rs0_skip0 stages0
1211p327 file0_rs0_skip0 stages1
1211p340 file0_rs0_skip0 stages1
1211p345 file0_rs0_skip0 stages1
1211p352 file0_rs0_skip0 stages1
1211p357 file0_rs0_skip0 stages0
1211p365 file0_rs0_skip0 stages0
