#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1372p687 file0_rs0_skip0 stages0
1372p705 file0_rs0_skip0 stages0
1372p722 file0_rs0_skip0 stages0
1372p775 file0_rs0_skip0 stages0
1373p365 file0_rs0_skip0 stages0
1373p370 file0_rs0_skip0 stages0
1373p382 file0_rs0_skip0 stages0
1373p387 file0_rs0_skip0 stages0
1373p392 file0_rs0_skip0 stages0
1373p397 file0_rs0_skip0 stages0
1373p442 file0_rs0_skip0 stages0
1373p447 file0_rs0_skip0 stages0
1373p452 file0_rs0_skip0 stages0
1373p457 file0_rs0_skip0 stages0
1373p520 file0_rs0_skip0 stages0
1373p532 file0_rs0_skip0 stages0
1373p565 file0_rs0_skip0 stages0
1373p577 file0_rs0_skip0 stages0
1373p585 file0_rs0_skip0 stages0
1373p612 file0_rs0_skip0 stages0
1373p620 file0_rs0_skip0 stages0
1373p635 file0_rs0_skip0 stages1
1373p665 file0_rs0_skip0 stages0
1373p680 file0_rs0_skip0 stages0
1373p715 file0_rs0_skip0 stages0
1373p730 file0_rs0_skip0 stages0
1374p367 file0_rs0_skip0 stages0
1374p375 file0_rs0_skip0 stages0
1374p380 file0_rs0_skip0 stages0
1374p385 file0_rs0_skip0 stages0
1374p390 file0_rs0_skip0 stages0
1374p455 file0_rs0_skip0 stages0
1374p515 file0_rs0_skip0 stages0
1374p527 file0_rs0_skip0 stages0
1374p560 file0_rs0_skip0 stages0
