#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1954p370 file0_rs0_skip0 stages0
1954p372 file0_rs0_skip0 stages0
1954p412 file0_rs0_skip0 stages0
1954p415 file0_rs0_skip0 stages0
1960p355 file0_rs0_skip0 stages0
1960p367 file0_rs0_skip0 stages0
1964p357 file0_rs0_skip0 stages2
1964p452 file0_rs0_skip0 stages0
1973p385 file0_rs0_skip0 stages0
1974p375 file0_rs0_skip0 stages0
1974p387 file0_rs0_skip0 stages0
1976p342 file0_rs0_skip0 stages0
1976p385 file0_rs0_skip0 stages0
1977p335 file0_rs0_skip0 stages0
1977p470 file0_rs0_skip0 stages0
1979p407 file0_rs0_skip0 stages0
1980p345 file0_rs0_skip0 stages0
1980p347 file0_rs0_skip0 stages0
1980p360 file0_rs0_skip0 stages0
1980p362 file0_rs0_skip0 stages0
1981p405 file0_rs0_skip0 stages0
1982p342 file0_rs0_skip0 stages0
1982p367 file0_rs0_skip0 stages0
1982p370 file0_rs0_skip0 stages0
1982p395 file0_rs0_skip0 stages0
1982p407 file0_rs0_skip0 stages0
1982p442 file0_rs0_skip0 stages0
1982p465 file0_rs0_skip0 stages0
1983p400 file0_rs0_skip0 stages0
1984p365 file0_rs0_skip0 stages0
1984p402 file0_rs0_skip0 stages0
1985p367 file0_rs0_skip0 stages0
