#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1927p460 file0_rs0_skip0 stages0
1927p462 file0_rs0_skip0 stages1
1927p475 file0_rs0_skip0 stages0
1927p477 file0_rs0_skip0 stages0
1928p325 file0_rs0_skip0 stages0
1928p327 file0_rs0_skip0 stages0
1928p342 file0_rs0_skip0 stages0
1928p345 file0_rs0_skip0 stages0
1928p362 file0_rs0_skip0 stages0
1928p365 file0_rs0_skip0 stages0
1928p397 file0_rs0_skip0 stages0
1928p400 file0_rs0_skip0 stages0
1928p415 file0_rs0_skip0 stages0
1928p417 file0_rs0_skip0 stages0
1928p447 file0_rs0_skip0 stages0
1928p450 file0_rs0_skip0 stages0
1928p465 file0_rs0_skip0 stages1
1928p480 file0_rs0_skip0 stages0
1929p330 file0_rs0_skip0 stages0
1929p332 file0_rs0_skip0 stages0
1929p347 file0_rs0_skip0 stages0
1929p350 file0_rs0_skip0 stages0
1929p352 file0_rs0_skip0 stages0
1929p367 file0_rs0_skip0 stages0
1929p402 file0_rs0_skip0 stages0
1929p405 file0_rs0_skip0 stages0
1929p407 file0_rs0_skip0 stages0
1929p420 file0_rs0_skip0 stages0
1929p422 file0_rs0_skip0 stages0
1929p440 file0_rs0_skip0 stages0
1929p452 file0_rs0_skip0 stages0
1929p455 file0_rs0_skip0 stages0
1929p467 file0_rs0_skip0 stages1
1929p470 file0_rs0_skip0 stages1
