#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1018p495 file0_rs0_skip0 stages0
1018p502 file0_rs0_skip0 stages0
1018p507 file0_rs0_skip0 stages0
1018p510 file0_rs0_skip0 stages0
1018p515 file0_rs0_skip0 stages0
1018p540 file0_rs0_skip0 stages0
1018p560 file0_rs0_skip0 stages0
1018p562 file0_rs0_skip0 stages0
1018p577 file0_rs0_skip0 stages0
1018p597 file0_rs0_skip0 stages0
1018p605 file0_rs0_skip0 stages0
1019p465 file0_rs0_skip0 stages0
1019p472 file0_rs0_skip0 stages0
1019p475 file0_rs0_skip0 stages0
1019p487 file0_rs0_skip0 stages0
1019p490 file0_rs0_skip0 stages0
1019p497 file0_rs0_skip0 stages0
1019p505 file0_rs0_skip0 stages0
1019p537 file0_rs0_skip0 stages0
1019p557 file0_rs0_skip0 stages0
1019p572 file0_rs0_skip0 stages0
1019p607 file0_rs0_skip0 stages0
1019p620 file0_rs0_skip0 stages0
1020p462 file0_rs0_skip0 stages0
1020p467 file0_rs0_skip0 stages0
1020p470 file0_rs0_skip0 stages0
1020p492 file0_rs0_skip0 stages0
1020p500 file0_rs0_skip0 stages0
1020p517 file0_rs0_skip0 stages0
1020p547 file0_rs0_skip0 stages1
1020p552 file0_rs0_skip0 stages1
1020p555 file0_rs0_skip0 stages0
1020p575 file0_rs0_skip0 stages0
1020p602 file0_rs0_skip0 stages0
1020p615 file0_rs0_skip0 stages0
