#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1784p440 file0_rs0_skip0 stages0
1784p442 file0_rs0_skip0 stages0
1784p445 file0_rs0_skip0 stages0
1784p447 file0_rs0_skip0 stages0
1784p450 file0_rs0_skip0 stages0
1784p452 file0_rs0_skip0 stages0
1785p367 file0_rs0_skip0 stages0
1785p370 file0_rs0_skip0 stages0
1785p372 file0_rs0_skip0 stages0
1785p375 file0_rs0_skip0 stages0
1785p377 file0_rs0_skip0 stages0
1785p380 file0_rs0_skip0 stages0
1785p382 file0_rs0_skip0 stages0
1785p385 file0_rs0_skip0 stages0
1785p395 file0_rs0_skip0 stages0
1785p397 file0_rs0_skip0 stages0
1785p400 file0_rs0_skip0 stages0
1785p402 file0_rs0_skip0 stages0
1785p405 file0_rs0_skip0 stages0
1785p407 file0_rs0_skip0 stages0
1785p410 file0_rs0_skip0 stages0
1785p412 file0_rs0_skip0 stages0
1785p415 file0_rs0_skip0 stages0
1786p325 file0_rs0_skip0 stages0
1786p327 file0_rs0_skip0 stages0
1786p330 file0_rs0_skip0 stages0
1786p332 file0_rs0_skip0 stages0
1786p335 file0_rs0_skip0 stages0
1786p337 file0_rs0_skip0 stages0
1786p340 file0_rs0_skip0 stages0
1786p342 file0_rs0_skip0 stages0
1786p345 file0_rs0_skip0 stages0
1786p347 file0_rs0_skip0 stages0
1786p350 file0_rs0_skip0 stages0
