#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1442p540 file0_rs0_skip0 stages0
1442p545 file0_rs0_skip0 stages0
1442p550 file0_rs0_skip0 stages0
1442p587 file0_rs0_skip0 stages0
1442p592 file0_rs0_skip0 stages0
1442p597 file0_rs0_skip0 stages0
1442p615 file0_rs0_skip0 stages0
1442p620 file0_rs0_skip0 stages1
1443p332 file0_rs0_skip0 stages1
1443p340 file0_rs0_skip0 stages0
1443p347 file0_rs0_skip0 stages0
1443p352 file0_rs0_skip0 stages0
1443p355 file0_rs0_skip0 stages0
1443p367 file0_rs0_skip0 stages0
1443p375 file0_rs0_skip0 stages0
1443p387 file0_rs0_skip0 stages0
1443p400 file0_rs0_skip0 stages2
1443p542 file0_rs0_skip0 stages0
1443p547 file0_rs0_skip0 stages0
1443p557 file0_rs0_skip0 stages0
1443p572 file0_rs0_skip0 stages0
1443p577 file0_rs0_skip0 stages0
1443p582 file0_rs0_skip0 stages0
1443p605 file0_rs0_skip0 stages0
1443p610 file0_rs0_skip0 stages0
1443p660 file0_rs0_skip0 stages0
1443p672 file0_rs0_skip0 stages0
1443p677 file0_rs0_skip0 stages0
1443p770 file0_rs0_skip0 stages0
1443p782 file0_rs0_skip0 stages0
1444p337 file0_rs0_skip0 stages1
1444p345 file0_rs0_skip0 stages0
1444p360 file0_rs0_skip0 stages0
1444p365 file0_rs0_skip0 stages0
1444p372 file0_rs0_skip0 stages0
