#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1433p387 file0_rs0_skip0 stages0
1433p395 file0_rs0_skip0 stages0
1433p400 file0_rs0_skip0 stages0
1433p407 file0_rs0_skip0 stages0
1433p412 file0_rs0_skip0 stages0
1433p525 file0_rs0_skip0 stages0
1433p530 file0_rs0_skip0 stages0
1433p535 file0_rs0_skip0 stages0
1433p540 file0_rs0_skip0 stages0
1433p545 file0_rs0_skip0 stages0
1433p550 file0_rs0_skip0 stages0
1433p577 file0_rs0_skip0 stages0
1433p582 file0_rs0_skip0 stages0
1433p605 file0_rs0_skip0 stages0
1433p610 file0_rs0_skip0 stages0
1433p662 file0_rs0_skip0 stages0
1433p687 file0_rs0_skip0 stages0
1434p340 file0_rs0_skip0 stages0
1434p347 file0_rs0_skip0 stages0
1434p352 file0_rs0_skip0 stages0
1434p355 file0_rs0_skip0 stages0
1434p360 file0_rs0_skip0 stages0
1434p367 file0_rs0_skip0 stages0
1434p375 file0_rs0_skip0 stages0
1434p380 file0_rs0_skip0 stages0
1434p392 file0_rs0_skip0 stages0
1434p405 file0_rs0_skip0 stages0
1434p572 file0_rs0_skip0 stages0
1434p595 file0_rs0_skip0 stages0
1434p600 file0_rs0_skip0 stages0
1434p622 file0_rs0_skip0 stages1
1434p627 file0_rs0_skip0 stages1
1434p652 file0_rs0_skip0 stages0
1434p657 file0_rs0_skip0 stages0
1434p670 file0_rs0_skip0 stages0
