#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1982p452 file0_rs0_skip0 stages0
1982p465 file0_rs0_skip0 stages0
1982p475 file0_rs0_skip0 stages0
1983p345 file0_rs0_skip0 stages0
1983p347 file0_rs0_skip0 stages0
1983p360 file0_rs0_skip0 stages0
1983p397 file0_rs0_skip0 stages0
1983p400 file0_rs0_skip0 stages0
1983p410 file0_rs0_skip0 stages0
1983p435 file0_rs0_skip0 stages0
1983p445 file0_rs0_skip0 stages0
1983p455 file0_rs0_skip0 stages0
1983p457 file0_rs0_skip0 stages0
1983p467 file0_rs0_skip0 stages0
1983p477 file0_rs0_skip0 stages0
1984p337 file0_rs0_skip0 stages0
1984p350 file0_rs0_skip0 stages0
1984p352 file0_rs0_skip0 stages0
1984p362 file0_rs0_skip0 stages0
1984p365 file0_rs0_skip0 stages0
1984p402 file0_rs0_skip0 stages0
1984p437 file0_rs0_skip0 stages0
1984p447 file0_rs0_skip0 stages0
1984p450 file0_rs0_skip0 stages0
1984p460 file0_rs0_skip0 stages0
1984p470 file0_rs0_skip0 stages0
1984p480 file0_rs0_skip0 stages0
1985p340 file0_rs0_skip0 stages0
1985p342 file0_rs0_skip0 stages0
1985p355 file0_rs0_skip0 stages0
1985p357 file0_rs0_skip0 stages0
1985p367 file0_rs0_skip0 stages0
1985p405 file0_rs0_skip0 stages0
1985p407 file0_rs0_skip0 stages0
