#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2858p592 file0_rs0_skip0 stages1
2858p630 file0_rs0_skip0 stages0
2858p645 file0_rs0_skip0 stages0
2858p660 file0_rs0_skip0 stages0
2859p580 file0_rs0_skip0 stages1
2859p585 file0_rs0_skip0 stages1
2859p590 file0_rs0_skip0 stages1
2859p605 file0_rs0_skip0 stages0
2859p670 file0_rs0_skip0 stages0
2859p685 file0_rs0_skip0 stages0
2859p695 file0_rs0_skip0 stages0
2860p577 file0_rs0_skip0 stages1
2860p582 file0_rs0_skip0 stages1
2860p602 file0_rs0_skip0 stages1
2860p637 file0_rs0_skip0 stages0
2860p642 file0_rs0_skip0 stages0
2860p652 file0_rs0_skip0 stages0
2860p657 file0_rs0_skip0 stages0
2860p682 file0_rs0_skip0 stages0
2861p575 file0_rs0_skip0 stages1
2861p595 file0_rs0_skip0 stages1
2861p600 file0_rs0_skip0 stages1
2861p615 file0_rs0_skip0 stages0
2861p635 file0_rs0_skip0 stages0
2861p640 file0_rs0_skip0 stages0
2861p650 file0_rs0_skip0 stages0
2861p655 file0_rs0_skip0 stages0
2861p692 file0_rs0_skip0 stages0
2862p592 file0_rs0_skip0 stages1
2862p597 file0_rs0_skip0 stages1
2862p612 file0_rs0_skip0 stages0
2862p617 file0_rs0_skip0 stages0
2862p632 file0_rs0_skip0 stages0
2862p675 file0_rs0_skip0 stages0
