#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2895p660 file0_rs0_skip0 stages0
2895p680 file0_rs0_skip0 stages0
2896p595 file0_rs0_skip0 stages1
2896p600 file0_rs0_skip0 stages1
2896p625 file0_rs0_skip0 stages0
2896p630 file0_rs0_skip0 stages0
2896p632 file0_rs0_skip0 stages0
2896p652 file0_rs0_skip0 stages0
2896p657 file0_rs0_skip0 stages0
2896p672 file0_rs0_skip0 stages0
2896p677 file0_rs0_skip0 stages0
2897p597 file0_rs0_skip0 stages1
2897p622 file0_rs0_skip0 stages0
2897p627 file0_rs0_skip0 stages0
2897p650 file0_rs0_skip0 stages0
2897p655 file0_rs0_skip0 stages0
2897p670 file0_rs0_skip0 stages0
2898p615 file0_rs0_skip0 stages0
2898p620 file0_rs0_skip0 stages0
2898p647 file0_rs0_skip0 stages0
2898p667 file0_rs0_skip0 stages0
2899p605 file0_rs0_skip0 stages0
2899p612 file0_rs0_skip0 stages0
2899p617 file0_rs0_skip0 stages0
2899p637 file0_rs0_skip0 stages0
2899p645 file0_rs0_skip0 stages0
2899p665 file0_rs0_skip0 stages0
2900p602 file0_rs0_skip0 stages0
2900p607 file0_rs0_skip0 stages0
2900p610 file0_rs0_skip0 stages0
2900p635 file0_rs0_skip0 stages0
2900p640 file0_rs0_skip0 stages0
2900p642 file0_rs0_skip0 stages0
2900p662 file0_rs0_skip0 stages0
