#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1647p432 file0_rs0_skip0 stages1
1647p435 file0_rs0_skip0 stages0
1647p445 file0_rs0_skip0 stages0
1647p447 file0_rs0_skip0 stages0
1647p460 file0_rs0_skip0 stages0
1647p462 file0_rs0_skip0 stages0
1647p472 file0_rs0_skip0 stages0
1647p485 file0_rs0_skip0 stages0
1647p500 file0_rs0_skip0 stages0
1647p510 file0_rs0_skip0 stages0
1648p415 file0_rs0_skip0 stages0
1648p417 file0_rs0_skip0 stages0
1648p427 file0_rs0_skip0 stages1
1648p430 file0_rs0_skip0 stages1
1648p442 file0_rs0_skip0 stages0
1648p455 file0_rs0_skip0 stages0
1648p457 file0_rs0_skip0 stages0
1648p470 file0_rs0_skip0 stages0
1648p482 file0_rs0_skip0 stages0
1648p507 file0_rs0_skip0 stages0
1648p517 file0_rs0_skip0 stages0
1648p520 file0_rs0_skip0 stages0
1649p410 file0_rs0_skip0 stages0
1649p412 file0_rs0_skip0 stages0
1649p425 file0_rs0_skip0 stages1
1649p440 file0_rs0_skip0 stages0
1649p452 file0_rs0_skip0 stages0
1649p465 file0_rs0_skip0 stages0
1649p467 file0_rs0_skip0 stages0
1649p480 file0_rs0_skip0 stages0
1649p492 file0_rs0_skip0 stages0
1649p505 file0_rs0_skip0 stages0
1650p407 file0_rs0_skip0 stages0
1650p420 file0_rs0_skip0 stages0
1650p422 file0_rs0_skip0 stages0
