#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1036p580 file0_rs0_skip0 stages0
1036p600 file0_rs0_skip0 stages0
1036p617 file0_rs0_skip0 stages0
1036p630 file0_rs0_skip0 stages0
1037p452 file0_rs0_skip0 stages0
1037p457 file0_rs0_skip0 stages0
1037p465 file0_rs0_skip0 stages0
1037p472 file0_rs0_skip0 stages0
1037p480 file0_rs0_skip0 stages0
1037p507 file0_rs0_skip0 stages0
1037p512 file0_rs0_skip0 stages0
1037p552 file0_rs0_skip0 stages1
1037p577 file0_rs0_skip0 stages0
1037p582 file0_rs0_skip0 stages0
1037p612 file0_rs0_skip0 stages0
1037p625 file0_rs0_skip0 stages0
1038p460 file0_rs0_skip0 stages0
1038p462 file0_rs0_skip0 stages0
1038p467 file0_rs0_skip0 stages0
1038p470 file0_rs0_skip0 stages0
1038p475 file0_rs0_skip0 stages0
1038p477 file0_rs0_skip0 stages0
1038p482 file0_rs0_skip0 stages0
1038p487 file0_rs0_skip0 stages0
1038p490 file0_rs0_skip0 stages0
1038p495 file0_rs0_skip0 stages0
1038p497 file0_rs0_skip0 stages0
1038p502 file0_rs0_skip0 stages0
1038p505 file0_rs0_skip0 stages0
1038p510 file0_rs0_skip0 stages0
1038p515 file0_rs0_skip0 stages0
1038p572 file0_rs0_skip0 stages0
1038p575 file0_rs0_skip0 stages0
1038p597 file0_rs0_skip0 stages0
1038p610 file0_rs0_skip0 stages0
