#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1391p462 file0_rs0_skip0 stages0
1391p552 file0_rs0_skip0 stages0
1391p565 file0_rs0_skip0 stages0
1391p570 file0_rs0_skip0 stages0
1391p577 file0_rs0_skip0 stages0
1391p582 file0_rs0_skip0 stages0
1391p622 file0_rs0_skip0 stages0
1391p642 file0_rs0_skip0 stages0
1391p672 file0_rs0_skip0 stages0
1391p710 file0_rs0_skip0 stages0
1391p717 file0_rs0_skip0 stages0
1391p772 file0_rs0_skip0 stages0
1391p780 file0_rs0_skip0 stages0
1392p382 file0_rs0_skip0 stages0
1392p387 file0_rs0_skip0 stages0
1392p435 file0_rs0_skip0 stages0
1392p445 file0_rs0_skip0 stages0
1392p455 file0_rs0_skip0 stages0
1392p465 file0_rs0_skip0 stages0
1392p560 file0_rs0_skip0 stages0
1392p572 file0_rs0_skip0 stages0
1392p585 file0_rs0_skip0 stages0
1392p590 file0_rs0_skip0 stages0
1392p630 file0_rs0_skip0 stages1
1392p637 file0_rs0_skip0 stages0
1392p665 file0_rs0_skip0 stages0
1392p687 file0_rs0_skip0 stages0
1392p695 file0_rs0_skip0 stages0
1392p765 file0_rs0_skip0 stages0
1392p790 file0_rs0_skip0 stages0
1393p440 file0_rs0_skip0 stages0
1393p450 file0_rs0_skip0 stages0
1393p460 file0_rs0_skip0 stages0
1393p555 file0_rs0_skip0 stages0
1393p580 file0_rs0_skip0 stages0
