#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1239p357 file0_rs0_skip0 stages0
1239p365 file0_rs0_skip0 stages0
1239p370 file0_rs0_skip0 stages0
1239p375 file0_rs0_skip0 stages0
1239p395 file0_rs0_skip0 stages0
1239p402 file0_rs0_skip0 stages0
1239p415 file0_rs0_skip0 stages0
1239p422 file0_rs0_skip0 stages0
1239p430 file0_rs0_skip0 stages0
1239p437 file0_rs0_skip0 stages0
1239p445 file0_rs0_skip0 stages0
1239p452 file0_rs0_skip0 stages0
1239p455 file0_rs0_skip0 stages0
1239p632 file0_rs0_skip0 stages0
1239p635 file0_rs0_skip0 stages0
1239p710 file0_rs0_skip0 stages0
1239p712 file0_rs0_skip0 stages0
1239p747 file0_rs0_skip0 stages0
1239p750 file0_rs0_skip0 stages0
1240p332 file0_rs0_skip0 stages1
1240p337 file0_rs0_skip0 stages1
1240p342 file0_rs0_skip0 stages1
1240p360 file0_rs0_skip0 stages0
1240p377 file0_rs0_skip0 stages0
1240p385 file0_rs0_skip0 stages0
1240p390 file0_rs0_skip0 stages0
1240p397 file0_rs0_skip0 stages0
1240p405 file0_rs0_skip0 stages0
1240p410 file0_rs0_skip0 stages0
1240p417 file0_rs0_skip0 stages0
1240p425 file0_rs0_skip0 stages0
1240p432 file0_rs0_skip0 stages0
1240p440 file0_rs0_skip0 stages0
1240p447 file0_rs0_skip0 stages0
1240p462 file0_rs0_skip0 stages0
