#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1841p465 file0_rs0_skip0 stages0
1842p367 file0_rs0_skip0 stages0
1842p370 file0_rs0_skip0 stages0
1842p372 file0_rs0_skip0 stages0
1842p375 file0_rs0_skip0 stages0
1842p377 file0_rs0_skip0 stages0
1842p380 file0_rs0_skip0 stages0
1842p382 file0_rs0_skip0 stages0
1842p422 file0_rs0_skip0 stages0
1842p425 file0_rs0_skip0 stages0
1842p427 file0_rs0_skip0 stages0
1842p430 file0_rs0_skip0 stages0
1842p432 file0_rs0_skip0 stages0
1842p435 file0_rs0_skip0 stages0
1843p345 file0_rs0_skip0 stages0
1843p385 file0_rs0_skip0 stages0
1843p387 file0_rs0_skip0 stages0
1843p390 file0_rs0_skip0 stages0
1843p392 file0_rs0_skip0 stages0
1843p395 file0_rs0_skip0 stages0
1843p397 file0_rs0_skip0 stages0
1843p400 file0_rs0_skip0 stages0
1843p437 file0_rs0_skip0 stages0
1843p440 file0_rs0_skip0 stages0
1843p442 file0_rs0_skip0 stages0
1843p445 file0_rs0_skip0 stages0
1843p447 file0_rs0_skip0 stages0
1844p347 file0_rs0_skip0 stages0
1844p350 file0_rs0_skip0 stages0
1844p352 file0_rs0_skip0 stages0
1844p355 file0_rs0_skip0 stages0
1844p357 file0_rs0_skip0 stages0
1844p360 file0_rs0_skip0 stages0
1844p362 file0_rs0_skip0 stages0
