#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1337p495 file0_rs0_skip0 stages0
1337p500 file0_rs0_skip0 stages0
1337p507 file0_rs0_skip0 stages0
1337p527 file0_rs0_skip0 stages0
1337p535 file0_rs0_skip0 stages0
1337p572 file0_rs0_skip0 stages0
1337p580 file0_rs0_skip0 stages0
1337p667 file0_rs0_skip0 stages0
1337p697 file0_rs0_skip0 stages0
1337p720 file0_rs0_skip0 stages0
1337p727 file0_rs0_skip0 stages0
1337p785 file0_rs0_skip0 stages0
1338p377 file0_rs0_skip0 stages0
1338p382 file0_rs0_skip0 stages0
1338p425 file0_rs0_skip0 stages0
1338p430 file0_rs0_skip0 stages0
1338p477 file0_rs0_skip0 stages0
1338p490 file0_rs0_skip0 stages0
1338p502 file0_rs0_skip0 stages0
1338p515 file0_rs0_skip0 stages0
1338p517 file0_rs0_skip0 stages0
1338p522 file0_rs0_skip0 stages0
1338p530 file0_rs0_skip0 stages0
1338p597 file0_rs0_skip0 stages0
1338p670 file0_rs0_skip0 stages0
1338p677 file0_rs0_skip0 stages0
1338p687 file0_rs0_skip0 stages0
1338p710 file0_rs0_skip0 stages0
1338p775 file0_rs0_skip0 stages0
1339p405 file0_rs0_skip0 stages0
1339p410 file0_rs0_skip0 stages0
1339p415 file0_rs0_skip0 stages0
1339p420 file0_rs0_skip0 stages0
1339p427 file0_rs0_skip0 stages0
1339p480 file0_rs0_skip0 stages0
