#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1780p325 file0_rs0_skip0 stages0
1780p327 file0_rs0_skip0 stages0
1780p330 file0_rs0_skip0 stages0
1780p332 file0_rs0_skip0 stages0
1780p335 file0_rs0_skip0 stages0
1780p337 file0_rs0_skip0 stages0
1780p340 file0_rs0_skip0 stages0
1780p342 file0_rs0_skip0 stages0
1780p345 file0_rs0_skip0 stages0
1780p347 file0_rs0_skip0 stages0
1780p350 file0_rs0_skip0 stages2
1780p440 file0_rs0_skip0 stages0
1780p442 file0_rs0_skip0 stages0
1780p445 file0_rs0_skip0 stages0
1780p447 file0_rs0_skip0 stages0
1780p450 file0_rs0_skip0 stages0
1780p452 file0_rs0_skip0 stages0
1781p405 file0_rs0_skip0 stages0
1781p407 file0_rs0_skip0 stages0
1781p410 file0_rs0_skip0 stages0
1781p412 file0_rs0_skip0 stages0
1781p415 file0_rs0_skip0 stages0
1781p417 file0_rs0_skip0 stages0
1781p420 file0_rs0_skip0 stages0
1781p422 file0_rs0_skip0 stages0
1781p425 file0_rs0_skip0 stages0
1781p427 file0_rs0_skip0 stages0
1781p430 file0_rs0_skip0 stages0
1781p432 file0_rs0_skip0 stages0
1781p435 file0_rs0_skip0 stages0
1781p437 file0_rs0_skip0 stages0
1782p362 file0_rs0_skip0 stages0
1782p365 file0_rs0_skip0 stages0
1782p367 file0_rs0_skip0 stages0
