#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1220p427 file0_rs0_skip0 stages0
1220p440 file0_rs0_skip0 stages0
1220p442 file0_rs0_skip0 stages0
1220p562 file0_rs0_skip0 stages0
1220p565 file0_rs0_skip0 stages0
1220p617 file0_rs0_skip0 stages0
1220p620 file0_rs0_skip0 stages0
1220p622 file0_rs0_skip0 stages0
1220p625 file0_rs0_skip0 stages0
1220p642 file0_rs0_skip0 stages0
1220p645 file0_rs0_skip0 stages0
1220p647 file0_rs0_skip0 stages0
1220p650 file0_rs0_skip0 stages0
1220p652 file0_rs0_skip0 stages0
1220p725 file0_rs0_skip0 stages0
1220p727 file0_rs0_skip0 stages0
1220p745 file0_rs0_skip0 stages0
1220p747 file0_rs0_skip0 stages0
1220p750 file0_rs0_skip0 stages0
1221p330 file0_rs0_skip0 stages0
1221p335 file0_rs0_skip0 stages1
1221p347 file0_rs0_skip0 stages1
1221p365 file0_rs0_skip0 stages0
1221p377 file0_rs0_skip0 stages0
1221p385 file0_rs0_skip0 stages0
1221p397 file0_rs0_skip0 stages0
1221p405 file0_rs0_skip0 stages0
1221p412 file0_rs0_skip0 stages0
1221p420 file0_rs0_skip0 stages0
1221p435 file0_rs0_skip0 stages0
1221p445 file0_rs0_skip0 stages0
1221p452 file0_rs0_skip0 stages0
1221p567 file0_rs0_skip0 stages0
1221p582 file0_rs0_skip0 stages0
1221p585 file0_rs0_skip0 stages0
