#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1261p650 file0_rs0_skip0 stages0
1261p665 file0_rs0_skip0 stages0
1261p707 file0_rs0_skip0 stages0
1261p725 file0_rs0_skip0 stages0
1262p330 file0_rs0_skip0 stages1
1262p350 file0_rs0_skip0 stages0
1262p355 file0_rs0_skip0 stages0
1262p360 file0_rs0_skip0 stages0
1262p367 file0_rs0_skip0 stages0
1262p377 file0_rs0_skip0 stages0
1262p390 file0_rs0_skip0 stages0
1262p402 file0_rs0_skip0 stages0
1262p415 file0_rs0_skip0 stages0
1262p420 file0_rs0_skip0 stages0
1262p435 file0_rs0_skip0 stages0
1262p442 file0_rs0_skip0 stages0
1262p450 file0_rs0_skip0 stages0
1262p457 file0_rs0_skip0 stages0
1262p465 file0_rs0_skip0 stages0
1262p635 file0_rs0_skip0 stages0
1262p637 file0_rs0_skip0 stages0
1262p652 file0_rs0_skip0 stages0
1262p687 file0_rs0_skip0 stages0
1262p710 file0_rs0_skip0 stages0
1262p727 file0_rs0_skip0 stages0
1262p735 file0_rs0_skip0 stages0
1262p757 file0_rs0_skip0 stages0
1267p400 file0_rs0_skip0 stages0
1267p770 file0_rs0_skip0 stages1
1269p362 file0_rs0_skip0 stages0
1269p367 file0_rs0_skip0 stages0
1269p372 file0_rs0_skip0 stages0
1269p397 file0_rs0_skip0 stages0
1269p402 file0_rs0_skip0 stages0
1269p410 file0_rs0_skip0 stages0
