#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1212p407 file0_rs0_skip0 stages0
1212p415 file0_rs0_skip0 stages0
1212p422 file0_rs0_skip0 stages0
1212p425 file0_rs0_skip0 stages0
1212p437 file0_rs0_skip0 stages0
1212p447 file0_rs0_skip0 stages0
1212p457 file0_rs0_skip0 stages0
1212p467 file0_rs0_skip0 stages0
1212p497 file0_rs0_skip0 stages0
1212p567 file0_rs0_skip0 stages0
1212p570 file0_rs0_skip0 stages0
1212p587 file0_rs0_skip0 stages0
1212p635 file0_rs0_skip0 stages0
1212p637 file0_rs0_skip0 stages0
1212p725 file0_rs0_skip0 stages0
1212p727 file0_rs0_skip0 stages0
1212p730 file0_rs0_skip0 stages0
1212p732 file0_rs0_skip0 stages0
1212p762 file0_rs0_skip0 stages0
1212p765 file0_rs0_skip0 stages0
1213p325 file0_rs0_skip0 stages1
1213p332 file0_rs0_skip0 stages1
1213p337 file0_rs0_skip0 stages1
1213p342 file0_rs0_skip0 stages1
1213p350 file0_rs0_skip0 stages1
1213p355 file0_rs0_skip0 stages0
1213p362 file0_rs0_skip0 stages0
1213p372 file0_rs0_skip0 stages0
1213p380 file0_rs0_skip0 stages0
1213p387 file0_rs0_skip0 stages0
1213p395 file0_rs0_skip0 stages0
1213p402 file0_rs0_skip0 stages0
1213p410 file0_rs0_skip0 stages0
1213p417 file0_rs0_skip0 stages0
1213p432 file0_rs0_skip0 stages0
