#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2875p680 file0_rs0_skip0 stages0
2875p692 file0_rs0_skip0 stages0
2876p595 file0_rs0_skip0 stages1
2876p600 file0_rs0_skip0 stages1
2876p622 file0_rs0_skip0 stages0
2876p627 file0_rs0_skip0 stages0
2876p660 file0_rs0_skip0 stages0
2876p672 file0_rs0_skip0 stages0
2876p677 file0_rs0_skip0 stages0
2876p690 file0_rs0_skip0 stages0
2877p587 file0_rs0_skip0 stages1
2877p592 file0_rs0_skip0 stages1
2877p597 file0_rs0_skip0 stages1
2877p615 file0_rs0_skip0 stages0
2877p620 file0_rs0_skip0 stages0
2877p637 file0_rs0_skip0 stages0
2877p642 file0_rs0_skip0 stages0
2877p687 file0_rs0_skip0 stages0
2878p585 file0_rs0_skip0 stages1
2878p590 file0_rs0_skip0 stages1
2878p612 file0_rs0_skip0 stages0
2878p617 file0_rs0_skip0 stages0
2878p635 file0_rs0_skip0 stages0
2878p640 file0_rs0_skip0 stages0
2878p652 file0_rs0_skip0 stages0
2878p657 file0_rs0_skip0 stages0
2879p605 file0_rs0_skip0 stages0
2879p610 file0_rs0_skip0 stages0
2879p632 file0_rs0_skip0 stages0
2879p650 file0_rs0_skip0 stages0
2879p655 file0_rs0_skip0 stages0
2879p685 file0_rs0_skip0 stages0
2879p697 file0_rs0_skip0 stages0
2880p602 file0_rs0_skip0 stages1
